Date,HML
2020-04-01,0.0
2020-04-02,-0.003854446901871594
2020-04-03,0.004600762787923932
2020-04-06,0.007023175836400636
2020-04-07,-0.0010815409506448742
2020-04-08,-0.001475055921603588
2020-04-09,0.002610790268848792
2020-04-10,-0.009727393268006165
2020-04-13,-0.004327365014070118
2020-04-14,0.007434657375588877
2020-04-16,0.013779825143982592
2020-04-17,-0.001268435718396188
2020-04-20,0.001413597918299321
2020-04-21,0.01064893635079173
2020-04-22,0.009759464748030907
2020-04-23,-0.002323999776080641
2020-04-24,0.0024154514234880336
2020-04-27,-0.011340996178071355
2020-04-28,-0.0016565911842991703
2020-04-29,-0.007771831029549576
2020-05-04,-0.004582048413159229
2020-05-06,0.006206941981583204
2020-05-07,0.0027663322892984357
2020-05-08,0.0019314841487044002
2020-05-11,-0.0009411729916872203
2020-05-12,0.009592026062953604
2020-05-13,0.006203728181199813
2020-05-14,0.01203977601803194
2020-05-15,0.0032834189704158473
2020-05-18,-0.0008173793504506134
2020-05-19,-0.010746702801249133
2020-05-20,0.003995834150536162
2020-05-21,-0.0034266115744212627
2020-05-22,0.005865691845416396
2020-05-25,0.005910580489741752
2020-05-26,0.004559558954978811
2020-05-27,-0.0024093679270765804
2020-05-28,0.002512800349425538
2020-05-29,0.0048467672384900655
2020-06-01,0.00443698646720952
2020-06-02,-0.006297833091686642
2020-06-03,-0.017736488801493557
2020-06-04,0.005538002750475028
2020-06-05,0.009019610469327434
2020-06-08,0.0005604609410925412
2020-06-09,0.008578889101668753
2020-06-10,0.006799455676020583
2020-06-11,0.006423603194956328
2020-06-12,0.0030510136174240823
2020-06-15,-0.008582749405589424
2020-06-16,0.012970188777440828
2020-06-17,0.0018432907837939005
2020-06-18,-0.0032600525498144026
2020-06-19,0.0005109929818830376
2020-06-22,0.014162304712013855
2020-06-23,0.01212958962721395
2020-06-24,0.009121838013764209
2020-06-25,0.002398319201762667
2020-06-26,0.0018193410159994
2020-06-29,0.00802823373502447
2020-06-30,0.0049930765894054575
