Date,HML
2020-01-02,0.0
2020-01-03,0.005177258942875315
2020-01-06,0.001300512442943897
2020-01-07,0.012521417799795785
2020-01-08,-0.002206846082925897
2020-01-09,0.01787392755286467
2020-01-10,0.011088234419802338
2020-01-13,0.011968922180473632
2020-01-14,-0.000437151197855951
2020-01-15,0.0022163518516780303
2020-01-16,0.005768443831914108
2020-01-17,0.00037260125517389977
2020-01-20,0.000878036062639218
2020-01-21,-0.0027140118249417474
2020-01-22,0.009562993785511563
2020-01-23,-0.0020135060449766097
2020-01-28,0.009343047590890927
2020-01-29,0.003603984568289024
2020-01-30,-0.003575847350929742
2020-01-31,-0.013218102811715064
2020-02-03,0.015817531851606892
2020-02-04,0.008040284921312861
2020-02-05,-0.001011372419044353
2020-02-06,0.001361575199258773
2020-02-07,0.000616015994948572
2020-02-10,-0.00083767940855232
2020-02-11,-0.0027148932205659643
2020-02-12,-0.0013098159908572413
2020-02-13,-0.0020809010127761447
2020-02-14,0.0056815611220912155
2020-02-17,-0.0003669066105258529
2020-02-18,-0.0033110816702193284
2020-02-19,0.009641779095400899
2020-02-20,0.0007285815843172394
2020-02-21,0.0015546746939889902
2020-02-24,-0.00550161494277137
2020-02-25,0.007260929951990732
2020-02-26,0.0008886332720887645
2020-02-27,-0.007277476151762432
2020-02-28,-0.005010966512367605
2020-03-02,0.01864076009390689
2020-03-03,0.004643554960900751
2020-03-04,0.00673848337478165
2020-03-05,0.00740562836749423
2020-03-06,0.0035029264295186255
2020-03-09,-0.002891959350147681
2020-03-10,0.012410046740066346
2020-03-11,-0.009430241632565058
2020-03-12,0.0021481940142693487
2020-03-13,0.022350973777197136
2020-03-16,0.005752956040112351
2020-03-17,0.014614274744586809
2020-03-18,-0.0056980966879649
2020-03-19,0.02198441160384544
2020-03-20,0.01987393931666149
2020-03-23,0.024803066949275608
2020-03-24,0.007232031503041442
2020-03-25,-0.0035616372031330445
2020-03-26,0.005557940729636866
2020-03-27,0.0039984513182608206
2020-03-30,0.01562990792066731
2020-03-31,0.004537933942846392
