Date,HML
2020-10-05,0.0
2020-10-06,0.0035426389546508123
2020-10-07,0.0027464996989501997
2020-10-08,0.0049685710615156265
2020-10-12,0.0057845402402993485
2020-10-13,-0.006183312345548267
2020-10-14,0.000950369447641001
2020-10-15,-0.007755362437995416
2020-10-16,-0.009174269915335063
2020-10-19,-0.006019994254533005
2020-10-20,0.0011528767129824757
2020-10-21,-0.0023855314712786235
2020-10-22,-0.009732443053874818
2020-10-23,-0.0028134283463696467
2020-10-26,-0.012176946519599318
2020-10-27,0.002102186147189905
2020-10-28,0.014696853137467752
2020-10-29,0.011884955294999642
2020-10-30,-0.004722798460673808
2020-11-02,0.004206240784590918
2020-11-03,0.0072640256713876784
2020-11-04,0.006324851722585937
2020-11-05,0.007224982068535713
2020-11-06,0.006699106879280275
2020-11-09,0.011763145751651041
2020-11-10,-0.009977576195853884
2020-11-11,-0.016194064007642967
2020-11-12,0.003243446840545806
2020-11-13,-7.450576310623087e-05
2020-11-16,-0.0034392332830044878
2020-11-17,-0.0015805059799388148
2020-11-18,0.0009987773775961845
2020-11-19,0.007948191931145572
2020-11-20,0.014895372843993967
2020-11-23,-0.005251177274048499
2020-11-24,0.0009709389586876928
2020-11-25,-0.004330607712386701
2020-11-26,0.004038583636761586
2020-11-27,0.005814051302971478
2020-11-30,0.0027268817620927626
2020-12-01,0.0023153504442120568
2020-12-02,-0.004109906842793284
2020-12-03,-0.007463221232103277
2020-12-04,7.683367402246772e-05
2020-12-07,0.004948982737817141
2020-12-08,-0.005118450028196658
2020-12-09,-0.003203626138283738
2020-12-10,0.0021492635086209095
2020-12-11,-0.002443011216976994
2020-12-14,0.008710738275669202
2020-12-15,0.004457234596690806
2020-12-16,0.002500172695734392
2020-12-17,0.0002883000947794755
2020-12-18,0.0017535176922165562
2020-12-21,0.006745831567579233
2020-12-22,-0.0038578633670037672
2020-12-23,-0.010467811969563073
2020-12-24,-0.006339891015568187
2020-12-28,-0.010819973781601046
2020-12-29,0.026767775762560776
2020-12-30,0.010569559516651995
