Date,HML
2020-07-01,0.0
2020-07-02,0.011009782294485546
2020-07-03,0.004725855184354908
2020-07-06,-0.0006499649279165642
2020-07-07,0.0031916034662321747
2020-07-08,0.0010430988959167077
2020-07-09,0.006146100968100043
2020-07-10,0.010602958818500778
2020-07-13,-0.0014619859269220312
2020-07-14,0.006803305500443337
2020-07-15,-0.0075012695663687415
2020-07-16,-0.004747187242453802
2020-07-17,0.0018211862306726457
2020-07-20,0.002854554715306739
2020-07-21,0.0017229856182823366
2020-07-22,0.0010947514630750225
2020-07-23,0.012824808387950172
2020-07-24,0.0014026957168028187
2020-07-27,-0.003476590093341201
2020-07-28,0.008962689163458729
2020-07-29,0.0021797678820958616
2020-07-30,-0.003422181506565327
2020-07-31,0.005438075319430818
2020-08-03,0.008475776169817748
2020-08-04,0.006798370642495083
2020-08-05,0.014917570754357286
2020-08-06,0.00223529127934643
2020-08-07,0.00389554679959067
2020-08-10,-0.002837872021339921
2020-08-11,-0.0013865167379763172
2020-08-12,-0.0052303320899133865
2020-08-13,0.004068583300943354
2020-08-14,-0.009097740112704361
2020-08-18,0.00428355316285535
2020-08-19,0.011364084224902864
2020-08-20,0.01822313862861627
2020-08-21,0.0008817617287505972
2020-08-24,0.008847693530091365
2020-08-25,0.004081248641855207
2020-08-26,0.009385767426933742
2020-08-27,0.0025860396948833696
2020-08-28,-0.0030097278790561224
2020-08-31,0.0009936471762755257
2020-09-01,0.001302075347472718
2020-09-02,0.010422470288246517
2020-09-03,0.004944561474434252
2020-09-04,0.010958607673065786
2020-09-07,-0.005276398465965939
2020-09-08,-0.00016560520339767466
2020-09-09,-0.003535321583385565
2020-09-10,9.393996481591761e-05
2020-09-11,0.00397942698281601
2020-09-14,-0.0032434614167078674
2020-09-15,0.0005705409599156058
2020-09-16,-0.004134540228626426
2020-09-17,-0.00513479933508321
2020-09-18,0.009345050496619635
2020-09-21,-0.0016542968411103077
2020-09-22,-0.006791774309353096
2020-09-23,0.0009202135672427288
2020-09-24,-0.004646304332301447
2020-09-25,-0.0011432603597264328
2020-09-28,0.005956973628912864
2020-09-29,0.005349053675776953
