날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,2130,2190,2130,2160,22631,1.4084507042253522
2020-07-02,2135,2190,2100,2180,12914,0.9259259259259258
2020-07-03,2180,2190,2135,2180,23940,0.0
2020-07-06,2170,2205,2135,2155,34384,-1.146788990825688
2020-07-07,2185,2190,2155,2180,16356,1.160092807424594
2020-07-08,2190,2200,2135,2195,32091,0.6880733944954129
2020-07-09,2195,2210,2150,2210,24647,0.683371298405467
2020-07-10,2175,2225,2115,2175,49788,-1.583710407239819
2020-07-13,2150,2175,2120,2140,44127,-1.6091954022988506
2020-07-14,2140,2140,2090,2100,54024,-1.8691588785046727
2020-07-15,2100,2140,2100,2130,40898,1.4285714285714286
2020-07-16,2115,2215,2115,2155,43777,1.1737089201877933
2020-07-17,2135,2220,2135,2200,25556,2.088167053364269
2020-07-20,2200,2215,2150,2180,57182,-0.9090909090909091
2020-07-21,2185,2290,2165,2235,34645,2.522935779816514
2020-07-22,2235,2235,2195,2200,41951,-1.5659955257270695
2020-07-23,2200,2200,2120,2155,44092,-2.0454545454545454
2020-07-24,2155,2190,2135,2175,30923,0.9280742459396751
2020-07-27,2185,2190,2150,2175,26808,0.0
2020-07-28,2180,2205,2175,2185,25754,0.45977011494252873
2020-07-29,2215,2215,2165,2195,26197,0.4576659038901602
2020-07-30,2195,2215,2195,2205,21599,0.45558086560364464
2020-07-31,2205,2215,2185,2210,22744,0.22675736961451248
