날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,7400,7520,7120,7360,35478,1.6574585635359116
2020-10-06,7480,7480,7090,7160,14864,-2.717391304347826
2020-10-07,7080,7180,7020,7160,13534,0.0
2020-10-08,7280,7280,7040,7100,14416,-0.8379888268156425
2020-10-12,7190,7190,6980,7010,19293,-1.267605633802817
2020-10-13,7020,7390,6990,7350,27000,4.850213980028531
2020-10-14,7400,8340,7160,7600,103806,3.4013605442176873
2020-10-15,7650,8020,7420,7740,97289,1.8421052631578945
2020-10-16,7850,8300,7080,7430,90982,-4.0051679586563305
2020-10-19,7400,7470,7070,7220,18447,-2.826379542395693
2020-10-20,7140,7270,7010,7150,25671,-0.9695290858725761
2020-10-21,7230,8250,7080,7790,179612,8.951048951048952
2020-10-22,8300,10100,7920,10100,607446,29.653401797175867
2020-10-23,12150,13100,11900,13100,619749,29.7029702970297
2020-10-26,15300,15850,10400,11050,1843844,-15.648854961832063
2020-10-27,10050,14350,9990,14350,918116,29.86425339366516
2020-10-28,15450,15450,11850,12350,390875,-13.937282229965156
2020-10-29,11650,13800,11650,13300,234332,7.6923076923076925
2020-10-30,13000,13500,12300,12300,136467,-7.518796992481203
