날짜,시가,고가,저가,종가,거래량,등락률
2020-09-01,9130,9140,8460,8850,21093,-1.2276785714285714
2020-09-02,8850,9090,8840,9020,13656,1.92090395480226
2020-09-03,9000,9090,8810,9050,13289,0.3325942350332594
2020-09-04,8950,9000,8660,9000,27202,-0.5524861878453038
2020-09-07,8880,9100,8820,8940,17239,-0.6666666666666667
2020-09-08,8940,8980,8760,8880,14299,-0.6711409395973155
2020-09-09,8700,8850,8660,8660,15949,-2.4774774774774775
2020-09-10,8700,8780,8660,8740,6166,0.9237875288683602
2020-09-11,8700,9050,8670,9020,11275,3.203661327231121
2020-09-14,9100,9300,9030,9290,28408,2.9933481152993346
2020-09-15,9650,9930,9510,9760,121287,5.059203444564048
2020-09-16,9650,11200,9390,9800,317839,0.4098360655737705
2020-09-17,9830,12700,9700,11600,1935210,18.367346938775512
2020-09-18,11800,13500,10550,10800,935043,-6.896551724137931
2020-09-21,11000,11450,10000,10200,214559,-5.555555555555555
2020-09-22,10100,10350,9250,9550,79656,-6.372549019607843
2020-09-23,9750,9930,9400,9700,33850,1.5706806282722512
2020-09-24,9490,10000,9480,9600,47214,-1.0309278350515463
2020-09-25,9670,11250,9330,10150,223120,5.729166666666666
2020-09-28,10300,10450,9840,10150,103557,0.0
2020-09-29,10250,10800,9940,10100,60112,-0.49261083743842365
