news_title,news_category,news_date
"[기업공시 12월 23일]STX중공업, 17만 1627주 제3자배정 유상증자 결정 등",증권종목·투자전략,2022.12.24
장 중 기업공시 [12월 23일],증권국내증시,2022.12.23
장 중 기업공시[12월16일],증권종목·투자전략,2022.12.16
"한중 기업인들, 尹정부서 3년만에 회동…""FTA·공급망 조속 협력""",산업,2022.12.12
"[기업공시 11월 30일]두산퓨얼셀, 3814억 원 규모 연료전지 시스템 공급계약 체결 등",증권종목·투자전략,2022.12.01
장 중 기업공시[11월 30일],증권국내증시,2022.11.30
"[기업 공시 11월 21일]GS건설, 시민공원주변 재정비촉진지구 촉진1구역 시공자 선정 등",증권국내증시,2022.11.22
"증시 반등, 외국인 쇼트커버링 시작됐나…공매도 잔액도 감소세",증권국내증시,2022.11.13
"<유>두산퓨얼셀2우B, 6.32% 오르며 체결강도 강세 지속(107%)",증권News봇,2022.11.07
[데이터로 보는 증시]코스피 기관·외국인·개인 순매수·순매도 상위종목(11월 3일),증권종목·투자전략,2022.11.03
"<유>두산퓨얼셀2우B, 현재가 5.42% 급락",증권News봇,2022.11.03
"[정오 시황] 코스피 2322.29, 하락세(▼14.58, -0.62%) 지속",증권News봇,2022.11.03
"오전 10:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 음식료품업(0.13%↓)",증권News봇,2022.10.19
"오전 9:30 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 음식료품업(0.09%↓)",증권News봇,2022.10.19
"[마감 시황] 기관의 '팔자' 기조.. 코스피 2192.07(▼40.77, -1.83%) 하락 마감",증권News봇,2022.10.11
"오후 1:30 현재 코스피는 34:66으로 매수우위, 매수강세 업종은 섬유의복업(5.10%↓)",증권News봇,2022.10.11
"[기업공시 10월 4일]미래컴퍼니, 315억 규모 디스플레이 제조 장비 공급계약 등",증권종목·투자전략,2022.10.05
장 마감 후 기업공시[10월 4일],증권국내증시,2022.10.04
