,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2018-07-13,223000,233000,156500,160000,890434,,,,,,,,
1,2018-07-16,163500,180000,162000,174000,667957,8.75,,,,,,,
2,2018-07-17,167500,177000,165000,174000,291798,0.0,,,,,,,
3,2018-07-18,171000,177500,160500,162500,172571,-6.609195402298851,,,,,,,
4,2018-07-19,165500,176000,163500,169500,192445,4.3076923076923075,,,,,,,
5,2018-07-20,167000,168000,159000,163000,131393,-3.834808259587021,,,,,,,
6,2018-07-23,164000,166000,153000,154500,79709,-5.214723926380368,,,,,,,
7,2018-07-24,153000,156000,150500,154500,65673,0.0,,,,,,,
8,2018-07-25,156000,158000,148000,151500,63498,-1.9417475728155336,,,,,,,
9,2018-07-26,151500,156000,148000,156000,37620,2.9702970297029703,,,,,,,
10,2018-07-27,156000,163000,154000,160000,57547,2.564102564102564,,,,,,,
11,2018-07-30,163000,167000,160500,166500,45047,4.0625,,,,,,,
12,2018-07-31,166500,170000,162000,170000,47931,2.1021021021021022,,,,,,,
13,2018-08-01,170000,170500,165000,168000,29004,-1.1764705882352942,,,,,,,
14,2018-08-02,167500,168000,159000,159500,44807,-5.059523809523809,,47.49603786773074,,,,,
15,2018-08-03,161000,162500,156000,160000,29571,0.3134796238244514,,48.07390377611997,,,,,
16,2018-08-06,159500,163500,158000,160000,20620,0.0,,48.07390377611997,,,,,
17,2018-08-07,160000,161000,157000,160500,23485,0.3125,,48.72836144249186,,,,,
18,2018-08-08,161000,162500,159000,162000,27426,0.9345794392523364,,50.734428067832674,,,,,
19,2018-08-09,162000,163500,160000,160000,31185,-1.2345679012345678,162300.0,48.035720159243475,150042.75724316435,162300.0,174557.24275683565,15.104427303555946,0.4061779208575546
20,2018-08-10,161000,161500,157500,160000,16412,0.0,162300.0,48.03572015924348,150042.75724316435,162300.0,174557.24275683565,15.104427303555946,0.4061779208575546
21,2018-08-13,158500,158500,152000,156000,32502,-2.5,161400.0,42.759908941682944,150105.7536772036,161400.0,172694.2463227964,13.995348603217334,0.2609402236473008
22,2018-08-14,156000,158000,154500,157000,32384,0.641025641025641,160550.0,44.403879812152354,150711.80910939415,160550.0,170388.19089060585,12.255609954040303,0.31958065057521035
23,2018-08-16,153500,155500,151500,154000,31271,-1.910828025477707,160125.0,40.6335089694844,149932.47823156606,160125.0,170317.52176843394,12.730706346209454,0.19953461277026582
24,2018-08-17,154500,156000,152500,156000,31044,1.2987012987012987,159450.0,44.044639009199905,150075.03333339258,159450.0,168824.96666660742,11.759130343816143,0.3159993457742888
25,2018-08-20,155000,159500,154500,157500,28102,0.9615384615384616,159175.0,46.526303407564534,149910.68674968294,159175.0,168439.31325031706,11.640412439537696,0.40959934348384247
26,2018-08-21,158500,163500,158000,163500,28959,3.8095238095238098,159625.0,55.10371796806266,150438.7330759443,159625.0,168811.2669240557,11.5098097717221,0.710912660824861
27,2018-08-22,162000,163000,154000,157000,48208,-3.9755351681957185,159750.0,46.417264029062494,150780.60760140355,159750.0,168719.39239859645,11.229286258023725,0.3467008757231802
28,2018-08-23,157000,157000,149500,152000,42651,-3.1847133757961785,159775.0,41.05586472904503,150895.38852201292,159775.0,168654.61147798708,11.115145020168468,0.062199313603160486
29,2018-08-24,151500,156500,151000,153000,21836,0.6578947368421052,159625.0,42.48667410341517,150400.7114095449,159625.0,168849.2885904551,11.557448508009532,0.14089371581157697
30,2018-08-27,154000,154000,147000,149500,42669,-2.287581699346405,159100.0,38.925237823803194,148879.43250107902,159100.0,169320.56749892098,12.84797925697169,0.030358759383297237
31,2018-08-28,149500,153500,148000,152500,33433,2.0066889632107023,158400.0,43.31160045219136,148387.00843903283,158400.0,168412.99156096717,12.64266611233229,0.2053827537916097
32,2018-08-29,152500,158000,151500,156000,37147,2.295081967213114,157700.0,48.00349630455717,149182.95826005295,157700.0,166217.04173994705,10.801574812868797,0.400200089895851
33,2018-08-30,157000,161500,156500,160000,50073,2.564102564102564,157300.0,52.81051725291973,150106.9477966582,157300.0,164493.0522033418,9.145648065278824,0.6876811069677499
34,2018-08-31,160000,160000,157000,160000,17009,0.0,157325.0,52.81051725291972,150098.14037772975,157325.0,164551.85962227025,9.187172569229617,0.6850734717301507
35,2018-09-03,160500,160500,154000,155000,26951,-3.125,157075.0,46.569152212362276,149889.77209825604,157075.0,164260.22790174396,9.148786123500185,0.35560652853499836
36,2018-09-04,155000,157000,154000,154500,10184,-0.3225806451612903,156800.0,45.983891238733456,149662.7736479778,156800.0,163937.2263520222,9.103605040844648,0.3388729818448075
37,2018-09-05,153000,154000,149500,149500,29218,-3.2362459546925564,156250.0,40.502200432038514,148657.2402909087,156250.0,163842.7597090913,9.71873242763687,0.055497588583121704
38,2018-09-06,150000,152000,148000,151000,26607,1.0033444816053512,155700.0,42.70869796813152,148260.9140346411,155700.0,163139.0859653589,9.555665979908689,0.18410097545006399
39,2018-09-07,151500,151500,148500,151500,18078,0.3311258278145695,155275.0,43.4613793612004,147896.14507528435,155275.0,162653.85492471565,9.504240766015968,0.24420150290829348
40,2018-09-10,150000,151500,147500,149000,16942,-1.65016501650165,154725.0,40.589965098414524,147198.5466519748,154725.0,162251.4533480252,9.728813505283844,0.11967478337575016
41,2018-09-11,148000,148500,144500,146000,25694,-2.013422818791946,154225.0,37.39699410712295,145825.74408057475,154225.0,162624.25591942525,10.892210626584864,0.010373295033328235
42,2018-09-12,146000,150000,145500,148500,25366,1.7123287671232876,153800.0,41.52508571433596,145148.9884984471,153800.0,162451.0115015529,11.249689858976446,0.19367743881460384
43,2018-09-13,149000,149000,144500,146000,19917,-1.6835016835016834,153400.0,38.77177924918704,144106.99187560883,153400.0,162693.00812439117,12.116047098293572,0.10185120356360337
44,2018-09-14,145500,149500,145500,149500,25016,2.3972602739726026,153075.0,44.33631212021113,143714.04385225524,153075.0,162435.95614774476,12.230548617010951,0.30904728408212395
45,2018-09-17,153000,153000,147500,151500,18903,1.3377926421404682,152775.0,47.28454423926755,143618.1719465745,152775.0,161931.8280534255,11.987338312453613,0.4303798218902324
46,2018-09-18,151500,151500,147500,149000,12761,-1.65016501650165,152050.0,44.13757253716992,144202.07033670662,152050.0,159897.92966329338,10.322827574210304,0.30568123499720135
47,2018-09-19,148000,150500,147000,149500,17799,0.3355704697986577,151675.0,44.927026546253735,144096.9065722307,151675.0,159253.0934277693,9.992541193696109,0.35649424748249375
48,2018-09-20,148500,148500,143500,143500,26386,-4.013377926421405,151250.0,37.989069370090206,142880.41219652962,151250.0,159619.58780347038,11.067223541779013,0.037014236424729986
49,2018-09-21,145000,146000,142000,142500,33246,-0.6968641114982579,150725.0,36.964498072984,141579.0992789119,150725.0,159870.9007210881,12.135877553276643,0.05034499876894291
50,2018-09-27,142500,143500,140500,143500,23676,0.7017543859649122,150425.0,38.74367505692612,140759.20980985,150425.0,160090.79019015,12.851308213594816,0.1417778648321492
51,2018-09-28,143500,143500,140500,141500,26581,-1.3937282229965158,149875.0,36.52333717759255,139517.03205256938,149875.0,160232.96794743062,13.8221423818924,0.09572186154150582
52,2018-10-01,141000,142000,137000,141500,29584,0.0,149150.0,36.52333717759255,138580.70484847735,149150.0,159719.29515152265,14.172705533386045,0.13810264117291124
53,2018-10-02,139000,140500,136000,137000,19850,-3.180212014134275,148000.0,31.772011019790742,137398.11337544114,148000.0,158601.88662455886,14.326873816971428,-0.01877559105937466
54,2018-10-04,136000,137000,128500,133000,40319,-2.9197080291970803,146650.0,28.25357282349906,135635.91810453543,146650.0,157664.08189546457,15.02090950625921,-0.11966127224915887
55,2018-10-05,131000,133500,128000,132500,22780,-0.3759398496240601,145525.0,27.838573963867635,133594.0528456455,145525.0,157455.9471543545,16.397109987087454,-0.04584937103028695
56,2018-10-08,133000,135000,129000,130500,16033,-1.509433962264151,144325.0,26.18196344164604,131455.36519554653,144325.0,157194.63480445347,17.834241890806815,-0.03711702818544366
57,2018-10-10,129000,130500,121500,125000,25391,-4.21455938697318,143100.0,22.259136719567223,127968.57574449781,143100.0,158231.42425550218,21.14804228581717,-0.09809307089576699
58,2018-10-11,118000,122500,117500,118500,58573,-5.2,141475.0,18.694287393810722,123393.31036656143,141475.0,159556.68963343857,25.561674689434273,-0.1353112033709562
59,2018-10-12,116500,120500,116000,119000,26279,0.4219409282700421,139850.0,19.758850313677105,119917.36344584591,139850.0,159782.6365541541,28.505736938368386,-0.023011593156619516
60,2018-10-15,118500,119500,113000,114500,29603,-3.7815126050420167,138125.0,17.53373780463355,115827.29832471517,138125.0,160422.70167528483,32.2862648691907,-0.029763119626503316
61,2018-10-16,113500,116000,110500,111500,38455,-2.620087336244542,136400.0,16.222164609484135,111607.66247406267,136400.0,161192.33752593733,36.352401064424235,-0.0021712852600130473
62,2018-10-17,113000,114500,110500,112500,35993,0.8968609865470852,134600.0,18.412963987341772,108395.80186306019,134600.0,160804.1981369398,38.93640139218397,0.07831184368801888
63,2018-10-18,112500,117000,111000,114500,24092,1.7777777777777777,133025.0,22.763196261769735,105977.86521644113,133025.0,160072.13478355887,40.6647393851665,0.15754228408583992
64,2018-10-19,113000,114500,111000,114000,15920,-0.4366812227074235,131250.0,22.44104556878714,104101.335207786,131250.0,158398.664792214,41.369393969088,0.18230481808175053
65,2018-10-22,114000,117500,111500,117500,18974,3.070175438596491,129550.0,29.917849162188702,103448.46747794299,129550.0,155651.532522057,40.29568895724741,0.26917064180394024
66,2018-10-23,116000,117500,111500,115000,27885,-2.127659574468085,127850.0,27.852449640899316,102622.83210504992,127850.0,153077.16789495008,39.46369635502555,0.24531425696476444
67,2018-10-24,114500,115000,107000,108500,40098,-5.6521739130434785,125800.0,23.340694608426816,101290.00203998377,125800.0,150309.99796001625,38.966610429278596,0.1470827939638771
68,2018-10-25,105000,106000,100000,103000,41314,-5.0691244239631335,123775.0,20.338522835061184,98762.05335231373,123775.0,148787.94664768627,40.416799269135566,0.08471506191131399
69,2018-10-26,103500,105000,96200,102500,41168,-0.4854368932038834,121775.0,20.085593945153718,96674.25299916355,121775.0,146875.74700083645,41.22479491001675,0.11604728338647277
70,2018-10-29,101000,103500,97500,99300,38477,-3.1219512195121952,119565.0,18.499921183487654,94722.67522956034,119565.0,144407.32477043965,41.55450971511673,0.0921275446790372
71,2018-10-30,97200,102000,97000,99600,29117,0.3021148036253776,117470.0,19.144379837121775,93323.02503417872,117470.0,141616.97496582128,41.11173059644383,0.12997435444203664
72,2018-10-31,100500,104500,99200,104500,33263,4.919678714859438,115620.0,29.017368439444322,93539.63768413209,115620.0,137700.3623158679,38.19471080413062,0.2481925377644577
73,2018-11-01,101500,104500,100000,100500,32957,-3.827751196172249,113795.0,26.204421183339036,93094.22948293953,113795.0,134495.77051706047,36.38256604782367,0.1788766874874786
74,2018-11-02,101500,104000,101500,104000,21760,3.482587064676617,112345.0,32.38122229265412,93226.05912975303,112345.0,131463.94087024697,34.03612242689388,0.28176092345715265
75,2018-11-05,103000,106000,102000,103500,9240,-0.4807692307692308,110895.0,31.969545505529986,93820.87044678413,110895.0,127969.12955321587,30.79332621527728,0.28344430452657626
76,2018-11-06,103500,105500,100000,102000,15658,-1.4492753623188406,109470.0,30.708229638190907,94558.38036965803,109470.0,124381.61963034197,27.243298858759427,0.24952419035688986
77,2018-11-07,102000,103000,99300,100000,12688,-1.96078431372549,108220.0,29.06183533491395,94588.9178712767,108220.0,121851.0821287233,25.191428809320453,0.19848321936675564
78,2018-11-08,101000,102000,99300,99300,18218,-0.7000000000000001,107260.0,28.486175474543117,93959.71428878313,107260.0,120560.28571121687,24.8000852344152,0.2007583080231544
