,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,83300,86800,83300,86700,91957,4.081632653061225,,,,,,,
1,2017-01-03,87100,87300,83000,86400,65533,-0.3460207612456747,,,,,,,
2,2017-01-04,86400,86400,83100,83200,74194,-3.7037037037037033,,,,,,,
3,2017-01-05,83200,84400,82200,83100,61351,-0.1201923076923077,,,,,,,
4,2017-01-06,83100,84200,82500,82800,28663,-0.3610108303249097,,,,,,,
5,2017-01-09,82900,83000,80900,81500,48399,-1.570048309178744,,,,,,,
6,2017-01-10,80800,81100,79100,79500,58862,-2.4539877300613497,,,,,,,
7,2017-01-11,79200,80900,79200,79800,50613,0.3773584905660377,,,,,,,
8,2017-01-12,80200,80500,78400,80400,86156,0.7518796992481203,,,,,,,
9,2017-01-13,79800,80700,79100,80300,55873,-0.1243781094527363,,,,,,,
10,2017-01-16,80300,80600,78500,80300,79963,0.0,,,,,,,
11,2017-01-17,80300,80500,78700,78900,81831,-1.7434620174346205,,,,,,,
12,2017-01-18,78600,79100,77500,78100,61326,-1.0139416983523446,,,,,,,
13,2017-01-19,78200,79100,77900,78100,50690,0.0,,,,,,,
14,2017-01-20,78100,78100,76300,77800,67185,-0.3841229193341869,,9.184112136434766,,,,,
15,2017-01-23,77800,77800,76100,77000,49081,-1.0282776349614395,,8.05278323607157,,,,,
16,2017-01-24,77600,77600,75100,76500,42014,-0.6493506493506493,,7.436231787067486,,,,,
17,2017-01-25,76900,76900,75000,75100,27530,-1.8300653594771243,,6.04144753090848,,,,,
18,2017-01-26,75100,76000,74100,75700,32000,0.7989347536617843,,13.527296384167187,,,,,
19,2017-01-31,75700,77300,74000,75700,31279,0.0,79845.0,13.527296384167183,73341.93149351787,79845.0,86348.06850648213,16.289231652532106,0.1813042953593103
20,2017-02-01,75700,75800,74300,75100,46955,-0.7926023778071334,79265.0,12.383092975774494,73260.90972752743,79265.0,85269.09027247257,15.14941089376793,0.15315311637671378
21,2017-02-02,75100,78400,74600,77300,86674,2.929427430093209,78810.0,34.32023078395907,73729.48821475635,78810.0,83890.51178524365,12.893063786939862,0.3513929241945865
22,2017-02-03,77400,79200,76000,76900,77964,-0.517464424320828,78495.0,32.71632605769784,73773.78193683032,78495.0,83216.21806316968,12.029347253123595,0.33108172735732894
23,2017-02-06,77800,78100,76300,77000,31996,0.130039011703511,78190.0,33.55237656016852,73932.81783335507,78190.0,82447.18216664493,10.889326427023724,0.3602361898765262
24,2017-02-07,77900,77900,74000,74200,66034,-3.636363636363636,77760.0,24.407331814788186,73720.49507983966,77760.0,81799.50492016034,10.389673148560544,0.059351941591558544
25,2017-02-08,74000,76900,73800,76600,53876,3.234501347708895,77515.0,39.602888365628516,73834.0897864795,77515.0,81195.9102135205,9.49728494748243,0.3757100897708567
26,2017-02-09,76400,77400,74400,75700,60406,-1.1749347258485638,77325.0,36.62929583486369,73681.44404461802,77325.0,80968.55595538198,9.42400505756735,0.2770035619187244
27,2017-02-10,76000,77400,75900,76600,41580,1.1889035667107,77165.0,41.37016480621588,73693.24251999085,77165.0,80636.75748000915,8.998269889222195,0.41862910885144683
