날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,13600,13970,13440,13440,353114,-1.0309278350515463
2024-03-05,13510,14060,13300,14060,478718,4.613095238095238
2024-03-06,14030,14620,13700,13800,302788,-1.849217638691323
2024-03-07,13950,14800,13440,14480,1043582,4.9275362318840585
2024-03-08,14610,14750,14290,14380,541150,-0.6906077348066298
2024-03-11,14470,14900,14320,14530,561516,1.043115438108484
2024-03-12,14620,15140,14590,14890,868437,2.477632484514797
2024-03-13,14890,14890,14310,14490,419799,-2.6863666890530555
2024-03-14,14510,14600,14120,14420,287257,-0.4830917874396135
2024-03-15,14420,14620,14150,14330,255789,-0.624133148404993
2024-03-18,14340,15050,14340,15000,460242,4.675505931612003
2024-03-19,15070,15440,14810,14890,601658,-0.7333333333333333
2024-03-20,14920,15010,14500,14500,288408,-2.6192075218267292
2024-03-21,14560,14670,14460,14650,220808,1.0344827586206897
2024-03-22,14600,14600,14300,14300,277927,-2.3890784982935154
2024-03-25,14220,14330,14030,14100,188031,-1.3986013986013985
2024-03-26,14090,14310,13760,13820,329113,-1.9858156028368796
2024-03-27,13870,14000,13310,13370,535385,-3.256150506512301
2024-03-28,13370,13500,12700,12910,727750,-3.4405385190725504
2024-03-29,12920,13120,12800,12940,274045,0.23237800154918667
