rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 22 기 3분기말,286256770566,제 21 기말,270448865007,7,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 22 기 3분기말,124686567738,제 21 기말,106588644754,8,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,dart_CurrentDerivativeAsset,파생상품자산,-,제 22 기 3분기말,2847959500,제 21 기말,2624788974,9,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 22 기 3분기말,30536771600,제 21 기말,21897972813,10,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 22 기 3분기말,240164430,제 21 기말,599504690,11,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 22 기 3분기말,65149942493,제 21 기말,48532437413,12,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 22 기 3분기말,2384835018,제 21 기말,1255206758,13,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 22 기 3분기말,23526894697,제 21 기말,31678734106,14,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 22 기 3분기말,161570202828,제 21 기말,163860220253,15,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융자산,-,제 22 기 3분기말,12000000,제 21 기말,12000000,16,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 22 기 3분기말,28387063,제 21 기말,75603493,17,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 22 기 3분기말,1292137899,제 21 기말,1392137899,18,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,관계기업투자,-,제 22 기 3분기말,7224080950,제 21 기말,6616288535,19,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치금융자산,-,제 22 기 3분기말,1343748680,제 21 기말,1403431000,20,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산,-,제 22 기 3분기말,430680596,제 21 기말,474874666,21,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 22 기 3분기말,2917633742,제 21 기말,2467209735,22,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 22 기 3분기말,147447845854,제 21 기말,150882801285,23,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 22 기 3분기말,873688044,제 21 기말,535873640,24,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 22 기 3분기말,144688031346,제 21 기말,149226506906,26,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 22 기 3분기말,144688031346,제 21 기말,149226506906,27,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 22 기 3분기말,47995272502,제 21 기말,47995272502,28,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 22 기 3분기말,803349785,제 21 기말,758046139,29,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 22 기 3분기말,10095735500,제 21 기말,10095735500,30,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 22 기 3분기말,85793673559,제 21 기말,90377452765,31,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 22 기 3분기말,286256770566,제 21 기말,270448865007,32,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 22 기 3분기말,123913530576,제 21 기말,103324903361,34,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 22 기 3분기말,25055767191,제 21 기말,24397571194,35,KRW,,,,,연결
20241114001445,11014,2024,00435312,BS,재무상태표,ifrs-full_CurrentContractLiabilities,계약부채,-,제 22 기 3분기말,3299398212,제 21 기말,2126093895,36,KRW,,,,,연결
