날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,112000,112000,107300,107400,3367,-3.1559963931469794
2024-05-03,107600,108500,106000,106000,1752,-1.303538175046555
2024-05-07,106100,109100,106100,107700,2680,1.6037735849056605
2024-05-08,109300,110300,107000,110100,1897,2.2284122562674096
2024-05-09,110400,113200,108000,108500,2390,-1.4532243415077202
2024-05-10,108600,111300,108600,109400,1614,0.8294930875576038
2024-05-13,109500,112000,108700,109700,3606,0.2742230347349177
2024-05-14,109700,111900,108300,109900,926,0.18231540565177756
2024-05-16,109900,112700,109900,112300,1906,2.1838034576888083
2024-05-17,112300,112800,111800,112400,1657,0.08904719501335707
2024-05-20,112400,113000,110800,111500,1108,-0.800711743772242
2024-05-21,113700,113700,111200,111800,1809,0.26905829596412556
2024-05-22,110000,112100,110000,110900,1459,-0.8050089445438283
2024-05-23,111600,111800,110300,110900,3046,0.0
2024-05-24,111000,111200,107200,108700,4197,-1.9837691614066726
2024-05-27,108700,109200,107600,108300,1880,-0.36798528058877644
2024-05-28,109800,109800,107200,108000,2728,-0.2770083102493075
2024-05-29,109900,109900,105500,105500,3418,-2.314814814814815
2024-05-30,108000,108000,103800,107100,3890,1.5165876777251186
2024-05-31,115000,115000,106500,107400,2014,0.2801120448179272
