날짜,시가,고가,저가,종가,거래량,등락률
2024-02-01,10250,10250,9720,9990,16602,0.9090909090909091
2024-02-02,9900,10000,9830,9940,7853,-0.5005005005005005
2024-02-05,9990,10190,9780,9910,25032,-0.30181086519114686
2024-02-06,9910,10200,9870,10000,38217,0.9081735620585267
2024-02-07,9970,10190,9880,9950,18370,-0.5
2024-02-08,10100,10100,9920,10020,30212,0.7035175879396985
2024-02-13,10000,10100,9550,9570,50741,-4.491017964071856
2024-02-14,9580,10040,9540,9980,50399,4.284221525600835
2024-02-15,10050,10090,9780,9950,9468,-0.30060120240480964
2024-02-16,9980,9980,9720,9770,15037,-1.809045226130653
2024-02-19,9770,10000,9650,9800,29622,0.3070624360286591
2024-02-20,9850,10090,9760,9800,53939,0.0
2024-02-21,9800,10020,9750,9900,18452,1.0204081632653061
2024-02-22,9900,10080,9690,9770,26008,-1.3131313131313131
2024-02-23,9720,9860,9650,9760,22416,-0.1023541453428864
2024-02-26,9760,9950,9660,9720,26616,-0.4098360655737705
2024-02-27,9880,10040,9750,9980,36728,2.674897119341564
2024-02-28,9960,10040,9620,9700,32039,-2.80561122244489
2024-02-29,9700,9810,9300,9350,91169,-3.608247422680412
