rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 13 기,1300538000000,제 12 기,1720906000000,1,KRW,,,,,연결,제 11 기,1894161000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 13 기,122434000000,제 12 기,229003000000,2,KRW,,,,,연결,제 11 기,145442000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기예금,-,제 13 기,116441000000,제 12 기,15616000000,3,KRW,,,,,연결,제 11 기,26076000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,단기투자금융자산,-,제 13 기,19646000000,제 12 기,29539000000,4,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 13 기,147449000000,제 12 기,109666000000,5,KRW,,,,,연결,제 11 기,130629000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,계약자산,-,제 13 기,213209000000,제 12 기,192610000000,6,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermDueFromCustomersForContractWork,미청구공사,-,제 13 기,0,제 12 기,0,7,KRW,,,,,연결,제 11 기,382934000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermOtherReceivables,미수금,-,제 13 기,45216000000,제 12 기,40527000000,8,KRW,,,,,연결,제 11 기,87620000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermAdvancePayments,선급금,-,제 13 기,223678000000,제 12 기,203003000000,9,KRW,,,,,연결,제 11 기,217420000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 13 기,363759000000,제 12 기,519198000000,10,KRW,,,,,연결,제 11 기,709533000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 13 기,3956000000,제 12 기,4399000000,11,KRW,,,,,연결,제 11 기,6876000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 13 기,38983000000,제 12 기,32073000000,12,KRW,,,,,연결,제 11 기,187551000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 13 기,5767000000,제 12 기,345272000000,13,KRW,,,,,연결,제 11 기,80000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 13 기,1169684000000,제 12 기,1012714000000,14,KRW,,,,,연결,제 11 기,2312494000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_NonCurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 13 기,0,제 12 기,0,15,KRW,,,,,연결,제 11 기,130989000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,장기투자금융자산,-,제 13 기,134574000000,제 12 기,106076000000,16,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업투자,-,제 13 기,33465000000,제 12 기,20146000000,17,KRW,,,,,연결,제 11 기,68489000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 13 기,615117000000,제 12 기,638765000000,18,KRW,,,,,연결,제 11 기,1792322000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 13 기,64485000000,제 12 기,67599000000,19,KRW,,,,,연결,제 11 기,68231000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 13 기,7217000000,제 12 기,20708000000,20,KRW,,,,,연결,제 11 기,32760000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_LongTermLoansGross,장기대여금,-,제 13 기,94037000000,제 12 기,93568000000,21,KRW,,,,,연결,제 11 기,121667000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 13 기,188513000000,제 12 기,0,22,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,dart_LongTermTradeReceivablesGross,장기매출채권,-,제 13 기,1828000000,제 12 기,7351000000,23,KRW,,,,,연결,제 11 기,8142000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_LongTermDepositsProvidedGross,보증금,-,제 13 기,21674000000,제 12 기,32239000000,24,KRW,,,,,연결,제 11 기,29289000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_LongTermOtherReceivablesGross,장기미수금,-,제 13 기,1018000000,제 12 기,379000000,25,KRW,,,,,연결,제 11 기,14580000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 13 기,4396000000,제 12 기,23179000000,26,KRW,,,,,연결,제 11 기,41817000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 13 기,3360000000,제 12 기,2704000000,27,KRW,,,,,연결,제 11 기,4208000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 13 기,2470222000000,제 12 기,2733620000000,28,KRW,,,,,연결,제 11 기,4206655000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 13 기,1845223000000,제 12 기,2140149000000,30,KRW,,,,,연결,제 11 기,3329421000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 13 기,166881000000,제 12 기,197744000000,31,KRW,,,,,연결,제 11 기,279484000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 13 기,0,제 12 기,104816000000,32,KRW,,,,,연결,제 11 기,243789000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,유동성장기부채,-,제 13 기,929062000000,제 12 기,475257000000,33,KRW,,,,,연결,제 11 기,2139067000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermOtherPayables,미지급금,-,제 13 기,108905000000,제 12 기,82414000000,34,KRW,,,,,연결,제 11 기,110605000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,계약부채,-,제 13 기,385989000000,제 12 기,331882000000,35,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermDueToCustomersForContractWork,초과청구공사,-,제 13 기,0,제 12 기,0,36,KRW,,,,,연결,제 11 기,383690000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermWithholdings,예수금,-,제 13 기,8239000000,제 12 기,12778000000,37,KRW,,,,,연결,제 11 기,8748000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ShortTermAccruedExpenses,미지급비용,-,제 13 기,26599000000,제 12 기,32631000000,38,KRW,,,,,연결,제 11 기,30602000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_CurrentProvisions,충당부채,-,제 13 기,50321000000,제 12 기,52268000000,39,KRW,,,,,연결,제 11 기,12389000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 13 기,26240000000,제 12 기,16822000000,40,KRW,,,,,연결,제 11 기,61930000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 13 기,142987000000,제 12 기,17293000000,41,KRW,,,,,연결,제 11 기,59117000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,매각예정부채,-,제 13 기,0,제 12 기,816244000000,42,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 13 기,380005000000,제 12 기,1301657000000,43,KRW,,,,,연결,제 11 기,300036000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,사채,-,제 13 기,0,제 12 기,20398000000,44,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 13 기,3927000000,제 12 기,1071786000000,45,KRW,,,,,연결,제 11 기,82638000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 13 기,79924000000,제 12 기,96725000000,46,KRW,,,,,연결,제 11 기,98751000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_NoncurrentProvisions,장기충당부채,-,제 13 기,19871000000,제 12 기,15618000000,47,KRW,,,,,연결,제 11 기,12635000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 13 기,86828000000,제 12 기,82584000000,48,KRW,,,,,연결,제 11 기,89479000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 13 기,184410000000,제 12 기,10012000000,49,KRW,,,,,연결,제 11 기,10552000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 13 기,5045000000,제 12 기,4534000000,50,KRW,,,,,연결,제 11 기,5981000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 13 기,2225228000000,제 12 기,3441806000000,51,KRW,,,,,연결,제 11 기,3629457000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,-,제 13 기,245094000000,제 12 기,-707670000000,53,KRW,,,,,연결,제 11 기,577913000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 13 기,416371000000,제 12 기,530263000000,54,KRW,,,,,연결,제 11 기,530263000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 13 기,1050101000000,제 12 기,708140000000,55,KRW,,,,,연결,제 11 기,708140000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_RetainedEarnings,미처리결손금,-,제 13 기,-1293517000000,제 12 기,-2056599000000,56,KRW,,,,,연결,제 11 기,-773344000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_TreasuryShares,자기주식,-,제 13 기,1423000000,제 12 기,1423000000,57,KRW,,,,,연결,제 11 기,1423000000
20200330003637,11011,2019,00633835,BS,재무상태표,-표준계정코드 미사용-,자기주식처분손익,-,제 13 기,-6000000,제 12 기,0,58,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ConsiderationConversionRightsCapitalSurplus,전환권대가,-,제 13 기,0,제 12 기,0,59,KRW,,,,,연결,제 11 기,11287000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_GainsValuationAvailableForSaleFinancialAssets,매도가능금융자산평가손익,-,제 13 기,0,제 12 기,0,60,KRW,,,,,연결,제 11 기,8728000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ReserveOfGainsOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,투자금융자산평가손익,-,제 13 기,-4380000000,제 12 기,-5093000000,61,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,BS,재무상태표,dart_ComprehensiveIncomeGainsLossesEquityMethodSecurities,지분법자본변동,-,제 13 기,-831000000,제 12 기,-878000000,62,KRW,,,,,연결,제 11 기,659000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_GainsCumulativeEffectForeignCurrencyTranslation,해외사업환산이익,-,제 13 기,67189000000,제 12 기,106330000000,63,KRW,,,,,연결,제 11 기,93300000000
20200330003637,11011,2019,00633835,BS,재무상태표,dart_OtherCapitalSurplus,기타자본잉여금,-,제 13 기,11590000000,제 12 기,11590000000,64,KRW,,,,,연결,제 11 기,303000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 13 기,-100000000,제 12 기,-516000000,65,KRW,,,,,연결,제 11 기,-715000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 13 기,244994000000,제 12 기,-708186000000,66,KRW,,,,,연결,제 11 기,577198000000
20200330003637,11011,2019,00633835,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,-,제 13 기,2470222000000,제 12 기,2733620000000,67,KRW,,,,,연결,제 11 기,4206655000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_Revenue,매출액,-,제 13 기,1628751000000,제 12 기,1697869000000,0,KRW,,,,,연결,제 11 기,1647652000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 13 기,1451267000000,제 12 기,1557089000000,1,KRW,,,,,연결,제 11 기,1562408000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 13 기,177484000000,제 12 기,140780000000,2,KRW,,,,,연결,제 11 기,85244000000
20200330003637,11011,2019,00633835,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 13 기,93645000000,제 12 기,79104000000,3,KRW,,,,,연결,제 11 기,87170000000
20200330003637,11011,2019,00633835,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 13 기,83839000000,제 12 기,61676000000,4,KRW,,,,,연결,제 11 기,-1926000000
20200330003637,11011,2019,00633835,IS,손익계산서,dart_OtherGains,기타수익,-,제 13 기,33289000000,제 12 기,19452000000,5,KRW,,,,,연결,제 11 기,49462000000
20200330003637,11011,2019,00633835,IS,손익계산서,dart_OtherLosses,기타비용,-,제 13 기,18802000000,제 12 기,69640000000,6,KRW,,,,,연결,제 11 기,66687000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 13 기,8274000000,제 12 기,89216000000,7,KRW,,,,,연결,제 11 기,29607000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 13 기,129620000000,제 12 기,115302000000,8,KRW,,,,,연결,제 11 기,146322000000
20200330003637,11011,2019,00633835,IS,손익계산서,-표준계정코드 미사용-,관계기업에 대한 지분법손익,-,제 13 기,793000000,제 12 기,6191000000,9,KRW,,,,,연결,제 11 기,-13082000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 13 기,-22227000000,제 12 기,-8407000000,10,KRW,,,,,연결,제 11 기,-148948000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 13 기,13114000000,제 12 기,-27652000000,11,KRW,,,,,연결,제 11 기,1646000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),-,제 13 기,-35341000000,제 12 기,19245000000,12,KRW,,,,,연결,제 11 기,-150594000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),-,제 13 기,341510000000,제 12 기,-1302892000000,13,KRW,,,,,연결,제 11 기,-127385000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 13 기,306169000000,제 12 기,-1283647000000,14,KRW,,,,,연결,제 11 기,-277979000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,-,제 13 기,305753000000,제 12 기,-1283846000000,16,KRW,,,,,연결,제 11 기,-278007000000
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 13 기,416000000,제 12 기,199000000,17,KRW,,,,,연결,제 11 기,28000000
20200330003637,11011,2019,00633835,IS,손익계산서,-표준계정코드 미사용-,기본주당중단영업이익(손실),-,제 13 기,5791,제 12 기,-89686,19,KRW,,,,,연결,제 11 기,-8769
20200330003637,11011,2019,00633835,IS,손익계산서,-표준계정코드 미사용-,희석주당중단영업이익(손실),-,제 13 기,5791,제 12 기,-89686,20,KRW,,,,,연결,제 11 기,-8769
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당계속영업이익(손실),-,제 13 기,-606,제 12 기,1311,21,KRW,,,,,연결,제 11 기,-10368
20200330003637,11011,2019,00633835,IS,손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당계속영업이익(손실),-,제 13 기,-606,제 12 기,1311,22,KRW,,,,,연결,제 11 기,-10368
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 13 기,306169000000,제 12 기,-1283647000000,0,KRW,,,,,연결,제 11 기,-277979000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,세후기타포괄손익,-,제 13 기,-38632000000,제 12 기,15316000000,1,KRW,,,,,연결,제 11 기,-62432000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의재측정요소,-,제 13 기,465000000,제 12 기,4658000000,3,KRW,,,,,연결,제 11 기,11450000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,-표준계정코드 미사용-,투자금융자산평가손익,-,제 13 기,-3000000,제 12 기,-836000000,4,KRW,,,,,연결,제 11 기,0
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,-표준계정코드 미사용-,관계기업순확정급여부채의재측정요소,-,제 13 기,0,제 12 기,0,5,KRW,,,,,연결,제 11 기,8000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산평가손익,-,제 13 기,0,제 12 기,0,7,KRW,,,,,연결,제 11 기,10322000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 13 기,46000000,제 12 기,-1537000000,8,KRW,,,,,연결,제 11 기,-242000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 13 기,-39140000000,제 12 기,13031000000,9,KRW,,,,,연결,제 11 기,-83970000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,-,제 13 기,267121000000,제 12 기,-1268530000000,11,KRW,,,,,연결,제 11 기,-340438000000
20200330003637,11011,2019,00633835,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 13 기,416000000,제 12 기,199000000,12,KRW,,,,,연결,제 11 기,28000000
