날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,3415,3425,3315,3340,51418,-2.1961932650073206
2024-05-03,3425,3425,3320,3345,36845,0.14970059880239522
2024-05-07,3360,3390,3290,3355,50249,0.29895366218236175
2024-05-08,3330,3545,3315,3450,193034,2.8315946348733236
2024-05-09,3490,3495,3405,3445,57132,-0.14492753623188406
2024-05-10,3485,3485,3400,3410,47635,-1.0159651669085632
2024-05-13,3385,3440,3325,3350,39332,-1.7595307917888565
2024-05-14,3350,3390,3300,3345,50435,-0.1492537313432836
2024-05-16,3390,3400,3345,3375,28131,0.8968609865470852
2024-05-17,3360,3395,3265,3275,43455,-2.9629629629629632
2024-05-20,3275,3285,3170,3175,65043,-3.0534351145038165
2024-05-21,3185,3185,3125,3140,47818,-1.1023622047244095
2024-05-22,3125,3260,3125,3220,50378,2.547770700636943
2024-05-23,3205,3260,3155,3230,32210,0.3105590062111801
2024-05-24,3230,3230,3100,3145,43314,-2.631578947368421
2024-05-27,3150,3165,3050,3145,76893,0.0
2024-05-28,3115,3250,3115,3205,51238,1.9077901430842605
2024-05-29,3200,3295,3190,3235,48212,0.93603744149766
2024-05-30,3230,3305,3185,3270,39586,1.0819165378670788
2024-05-31,3300,3300,3250,3265,21992,-0.1529051987767584
