news_title,news_category,news_date
"<유>현대모비스, 3.95% 오르며 체결강도 강세로 반전(103%)",증권News봇,2020.03.31
"<유>현대모비스, 3.29% 오르며 체결강도 강세로 반전(105%)",증권News봇,2020.03.27
자사주 매입나선 정의선...1주 만에 평가익 184억원,증권종목·투자전략,2020.03.26
현대모비스 '車 천장 덮는 에어백' 미국서 안전성 인증,산업기업,2020.03.26
"<유>현대모비스, 5.90% 오르며 체결강도 강세로 반전(117%)",증권News봇,2020.03.26
"<유>현대모비스, 전일 대비 8.24% 상승.. 일일회전율은 0.11% 기록",증권News봇,2020.03.24
정의선 “책임경영”...현대차·모비스 자사주 190억 매입,증권국내증시,2020.03.23
"현대모비스 ""레이더로 뒷좌석 탑승객 감지""",산업기업,2020.03.22
"<유>현대모비스, 전일 대비 7.36% 상승.. 일일회전율은 0.47% 기록",증권News봇,2020.03.20
"<유>현대모비스, 3.49% 오르며 체결강도 강세 지속(115%)",증권News봇,2020.03.20
"<유>현대모비스, 장중 신저가 기록.. 140,500→133,500(▼7,000)",증권News봇,2020.03.19
"박정국 현대모비스 사장 ""조직·기업문화 혁신…모빌리티 게임체인저 될것""",산업기업,2020.03.18
"<유>현대모비스, 장중 신저가 기록.. 152,000→146,500(▼5,500)",증권News봇,2020.03.18
"[SEN]현대모비스, 코로나19로 인한 실적 우려에 52주 신저가",증권국내증시,2020.03.18
"<유>현대모비스, 장중 신저가 기록.. 162,000→161,500(▼500)",증권News봇,2020.03.16
"<유>현대모비스, 장중 신저가 기록.. 185,000→184,500(▼500)",증권News봇,2020.03.12
"<유>현대모비스, 장중 신저가 기록.. 189,000→188,500(▼500)",증권News봇,2020.03.11
"<유>현대모비스, 장중 신저가 기록.. 193,500→191,500(▼2,000)",증권News봇,2020.03.10
"<유>현대모비스, 장중 신저가 기록.. 197,500→194,000(▼3,500)",증권News봇,2020.03.09
"[마감시황] 코스피 이틀째 상승 2,010선 회복",증권종목·투자전략,2020.03.03
"[오후시황] 코스피 개인 매수 속 2,040선 회복",증권종목·투자전략,2020.03.03
"[오전시황] 코스피 주요국 경기 부양 기대에 2,051까지 상승",증권종목·투자전략,2020.03.03
"정의선, 현대제철 사내이사직 사임",산업기업,2020.02.26
"[오후 시황] 코스피 3% 이상 하락, 2,100 아래로",증권종목·투자전략,2020.02.24
[오전 시황] 코로나 확산 우려 확대 속 코스피 2% 이상 급락,증권종목·투자전략,2020.02.24
코로나 위기에...상장사 40% 목표가 내리막,증권국내증시,2020.02.23
"[마감 시황] 코로나19 확산 속 코스피 2,162로 급락",증권종목·투자전략,2020.02.21
"[오후 시황] 코스피 2,160~2,170 사이 하락세 지속",증권종목·투자전략,2020.02.21
"[오전시황] 코로나19 확산 속 코스피 한때 2,165선까지 하락",증권종목·투자전략,2020.02.21
"현대차, 뉴리더십 키 꽂아…모빌리티 기업 전환 속도낸다",산업기업,2020.02.19
정몽구 21년만에 이사회 의장서 물러나…회장직은 유지,산업기업,2020.02.19
기업공시,증권,2020.02.15
장 마감 후 기업공시[2월 14일],증권,2020.02.14
"[마감시황] 코스피 사흘 만에 하락, 2,230선으로 마감",증권종목·투자전략,2020.02.13
[오후 시황] 오전 상승했던 코스피 하락 전환,증권종목·투자전략,2020.02.13
"[오전시황] 코스피 외국인 매수 속 2,250 회복",증권종목·투자전략,2020.02.13
"<유>현대모비스, 3.72% 오르며 체결강도 강세 지속(189%)",증권News봇,2020.02.11
"<유>현대모비스, 4.60% 오르며 체결강도 강세 지속(207%)",증권News봇,2020.02.11
"<유>현대모비스, 4.38% 오르며 체결강도 강세 지속(260%)",증권News봇,2020.02.11
