날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,1050,1054,1034,1034,101349,-2.083333333333333
2024-03-05,1034,1039,1028,1031,40704,-0.2901353965183753
2024-03-06,1020,1033,1014,1022,135070,-0.8729388942774006
2024-03-07,1014,1024,1012,1021,53309,-0.09784735812133072
2024-03-08,1015,1029,1015,1024,108615,0.2938295788442703
2024-03-11,1024,1028,1014,1028,38996,0.390625
2024-03-12,1016,1029,1016,1028,81967,0.0
2024-03-13,1018,1034,1016,1029,78939,0.09727626459143969
2024-03-14,1025,1033,1025,1026,23605,-0.2915451895043732
2024-03-15,1029,1033,1021,1028,27106,0.1949317738791423
2024-03-18,1028,1028,1009,1023,68744,-0.48638132295719844
2024-03-19,1023,1027,1007,1013,65562,-0.9775171065493646
2024-03-20,1013,1019,1000,1013,68404,0.0
2024-03-21,1013,1024,1012,1024,38034,1.085883514313919
2024-03-22,1048,1048,1021,1021,57008,-0.29296875
2024-03-25,1022,1033,1019,1019,53949,-0.1958863858961802
2024-03-26,1020,1043,1020,1029,21075,0.9813542688910697
2024-03-27,1023,1036,1019,1030,25681,0.09718172983479105
2024-03-28,1029,1030,1013,1013,65321,-1.650485436893204
2024-03-29,1014,1022,1011,1022,30322,0.8884501480750246
