날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,10200,10300,9940,9970,24344,-1.2871287128712872
2020-10-06,10050,10200,9920,10100,22637,1.3039117352056169
2020-10-07,10200,10200,9900,9900,14561,-1.9801980198019802
2020-10-08,9900,10350,9840,10150,28023,2.525252525252525
2020-10-12,10400,10600,10050,10250,45601,0.9852216748768473
2020-10-13,10350,11150,10150,10650,94029,3.902439024390244
2020-10-14,10750,11250,10450,10750,61905,0.9389671361502347
2020-10-15,10900,13700,10750,12800,952588,19.069767441860467
2020-10-16,12600,13300,10300,10700,354469,-16.40625
2020-10-19,10700,11250,10400,10600,82971,-0.9345794392523363
2020-10-20,10550,11900,10450,11250,212497,6.132075471698113
2020-10-21,11350,14600,11050,14600,1543553,29.777777777777775
2020-10-22,13700,14100,12500,12700,719311,-13.013698630136986
2020-10-23,13100,15550,12400,14600,1546160,14.960629921259844
2020-10-26,13900,14050,12650,12650,224234,-13.356164383561644
2020-10-27,12350,13750,11900,12550,228413,-0.7905138339920948
2020-10-28,12650,13200,12300,12700,85909,1.1952191235059761
2020-10-29,12350,12950,12200,12550,64490,-1.1811023622047243
2020-10-30,12650,12650,11850,11900,65918,-5.179282868525896
