날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,5690,6470,5690,5740,106085,1.2345679012345678
2020-07-02,5810,6090,5800,5890,16827,2.6132404181184667
2020-07-03,5900,5900,5610,5790,13589,-1.697792869269949
2020-07-06,5870,5880,5650,5850,5257,1.0362694300518136
2020-07-07,5850,6100,5750,6000,14718,2.564102564102564
2020-07-08,5980,6060,5920,5990,3978,-0.16666666666666669
2020-07-09,6040,6300,6000,6250,23320,4.340567612687813
2020-07-10,6290,6290,6080,6090,16157,-2.56
2020-07-13,6140,6140,6020,6040,2945,-0.8210180623973727
2020-07-14,6140,6200,5980,6200,3578,2.6490066225165565
2020-07-15,6260,8060,6250,6900,791766,11.29032258064516
2020-07-16,6800,6840,6460,6590,129632,-4.492753623188406
2020-07-17,6650,6800,6540,6550,63037,-0.6069802731411229
2020-07-20,6650,6790,6550,6630,39816,1.2213740458015268
2020-07-21,6760,6760,6430,6660,18647,0.4524886877828055
2020-07-22,6700,6780,6550,6680,25994,0.3003003003003003
2020-07-23,6790,6790,6480,6660,27382,-0.29940119760479045
2020-07-24,6660,6700,6450,6660,12598,0.0
2020-07-27,6660,6700,6480,6660,14953,0.0
2020-07-28,6650,6850,6570,6680,19308,0.3003003003003003
2020-07-29,6740,6770,6580,6650,12689,-0.4491017964071856
2020-07-30,6890,8100,6700,7010,711305,5.413533834586466
2020-07-31,6930,7130,6760,6840,67680,-2.4251069900142657
