,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,20182,20273,19793,20182,9501,1.4323767402120924,,,,,,,
1,2017-01-03,20411,20411,19896,20274,9591,0.4558517490833416,,,,,,,
2,2017-01-04,20273,20605,20079,20605,13225,1.6326329288744204,,,,,,,
3,2017-01-05,20593,20775,20308,20651,13927,0.2232467847609803,,,,,,,
4,2017-01-06,21015,21015,20445,20697,6645,0.2227495036559972,,,,,,,
5,2017-01-09,20639,20877,20547,20742,5668,0.2174228149007102,,,,,,,
6,2017-01-10,20775,20775,20262,20457,5075,-1.374023719988429,,,,,,,
7,2017-01-11,20319,21222,20319,20845,19627,1.8966612895341448,,,,,,,
8,2017-01-12,20845,21074,20605,20937,11555,0.4413528424082514,,,,,,,
9,2017-01-13,20925,22489,20925,21451,69136,2.4549839996179013,,,,,,,
10,2017-01-16,21554,22068,21119,21177,23791,-1.2773297282177989,,,,,,,
11,2017-01-17,21405,22594,20845,21840,28006,3.1307550644567224,,,,,,,
12,2017-01-18,22341,22387,21394,21977,23933,0.6272893772893773,,,,,,,
13,2017-01-19,22341,22341,21302,21314,15973,-3.016790280748055,,,,,,,
14,2017-01-20,21553,22638,21221,22548,41765,5.789621844796847,,73.88804445412609,,,,,
15,2017-01-23,23679,27381,23302,24822,435002,10.08515167642363,,84.21850436169177,,,,,
16,2017-01-24,24159,24536,22171,22171,116501,-10.680041898316013,,56.26989023716512,,,,,
17,2017-01-25,22307,22637,20982,21222,60828,-4.280366244192865,,49.88746993796776,,,,,
18,2017-01-26,21645,22113,21177,21840,22013,2.9120723777212327,,53.5799793232588,,,,,
19,2017-01-31,21600,22171,21314,21840,18873,0.0,21379.6,53.579979323258804,19334.97354022794,21379.6,23424.226459772057,19.126891614174806,0.6125878024808816
20,2017-02-01,21645,22171,21508,21554,15507,-1.3095238095238095,21448.2,51.541622151777716,19478.19811167603,21448.2,23418.201888323973,18.369857501552314,0.5268527661387196
21,2017-02-02,21828,22821,21542,21977,50852,1.9625127586526865,21533.35,54.310195665610586,19627.547777837368,21533.35,23439.15222216263,17.700935731436406,0.6163945541779683
22,2017-02-03,21976,22113,21221,21268,24466,-3.2261000136506346,21566.5,49.232892552483975,19703.86697119373,21566.5,23429.13302880627,17.273391869856223,0.41987149497952814
23,2017-02-06,21346,21724,20925,21120,15613,-0.6958811359789355,21589.95,48.21950712583414,19762.534724262157,21589.95,23417.365275737844,16.928388215237586,0.3714167474028989
24,2017-02-07,21164,21301,19885,20034,30868,-5.142045454545455,21556.8,41.47355361025775,19643.746148170412,21556.8,23469.853851829586,17.748959510034766,0.1019976127322189
25,2017-02-08,20080,20651,20080,20560,11956,2.6255365878007386,21547.7,45.45393430169017,19617.574087008827,21547.7,23477.825912991175,17.91491354521526,0.2441358635330344
