날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,45550,46500,44200,45200,241448,-0.6593406593406593
2024-05-03,45500,46100,44700,44800,167642,-0.8849557522123894
2024-05-07,45450,46500,44800,46400,161071,3.571428571428571
2024-05-08,46700,47750,45700,47750,238391,2.9094827586206895
2024-05-09,47700,48900,46450,47650,320706,-0.20942408376963353
2024-05-10,48300,48750,45750,45900,207682,-3.6726128016789086
2024-05-13,46000,46400,44850,45950,127392,0.10893246187363835
2024-05-14,46350,46600,45600,45650,117387,-0.6528835690968444
2024-05-16,47000,51000,46950,49550,797933,8.543263964950713
2024-05-17,50500,50600,48300,49200,299562,-0.7063572149344097
2024-05-20,49650,50700,48050,48850,340475,-0.7113821138211381
2024-05-21,50000,50100,48000,48050,258639,-1.6376663254861823
2024-05-22,48550,49000,47600,48300,213490,0.5202913631633715
2024-05-23,48450,49350,47100,48900,206335,1.2422360248447204
2024-05-24,48300,48700,45600,45700,391592,-6.5439672801636
2024-05-27,46000,46500,44500,46000,352396,0.6564551422319475
2024-05-28,46000,46000,44200,44750,284650,-2.717391304347826
2024-05-29,46800,50400,45800,48900,1295838,9.273743016759777
2024-05-30,48000,48750,46700,46800,314252,-4.294478527607362
2024-05-31,46800,49200,46600,47600,319773,1.7094017094017095
