날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,4000,4020,3930,3935,1345836,-1.1306532663316584
2024-03-05,3920,3955,3880,3885,1862253,-1.2706480304955527
2024-03-06,3880,3910,3820,3860,1678319,-0.6435006435006435
2024-03-07,3855,3890,3800,3805,1797788,-1.4248704663212435
2024-03-08,3805,3855,3805,3850,1070229,1.1826544021024967
2024-03-11,3810,3845,3790,3800,1432913,-1.2987012987012987
2024-03-12,3815,3815,3725,3770,2305047,-0.7894736842105263
2024-03-13,3760,3780,3685,3695,2310941,-1.989389920424403
2024-03-14,3670,3785,3625,3730,2928733,0.9472259810554804
2024-03-15,3780,3885,3770,3830,3124557,2.680965147453083
2024-03-18,3830,3840,3780,3815,1337911,-0.39164490861618795
2024-03-19,3810,3870,3725,3735,1704929,-2.0969855832241153
2024-03-20,3765,3785,3745,3780,1006653,1.2048192771084338
2024-03-21,3800,3850,3790,3840,1341800,1.5873015873015872
2024-03-22,3845,3850,3795,3815,918787,-0.6510416666666667
2024-03-25,3810,3810,3750,3750,1062538,-1.7038007863695939
2024-03-26,3745,3775,3720,3725,1185437,-0.6666666666666667
2024-03-27,3715,3770,3715,3730,923355,0.1342281879194631
2024-03-28,3730,3765,3725,3730,743416,0.0
2024-03-29,3735,3755,3700,3705,811369,-0.6702412868632708
