,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,433.94,434.74,431.3,431.62,13860173,168917508535,157956082955569,2017-01-02,,,,,,,
1,432.28,435.61,429.54,435.54,24878242,298652665132,159288887767189,2017-01-03,,,,,,,
2,436.14,441.87,434.37,441.81,28105103,350390031590,161470762222302,2017-01-04,,,,,,,
3,438.95,440.29,435.56,436.78,41729964,797615933205,159632788195734,2017-01-05,,,,,,,
4,435.05,437.42,434.11,437.38,25276650,342285406070,159836544527234,2017-01-06,,,,,,,
5,436.43,436.43,433.17,434.38,23013399,271980719428,158796082994559,2017-01-09,,,,,,,
6,432.76,434.59,431.94,433.24,21893097,298182424074,158521110573743,2017-01-10,,,,,,,
7,432.03,438.65,431.46,437.99,43631117,429164600044,160118343218415,2017-01-11,,,,,,,
8,438.49,440.2,437.33,439.37,31800371,378309511389,160572587607313,2017-01-12,,,,,,,
9,438.32,439.81,436.44,438.47,33017730,347170965300,160242164942153,2017-01-13,,,,,,,
10,440.72,445.71,439.99,442.97,29953084,430575234848,161930637652854,2017-01-16,,,,,,,
11,444.27,451.1,442.93,450.3,41158628,468891755110,164446145938373,2017-01-17,,,,,,,
12,448.75,453.78,447.97,452.17,26317961,383337690922,165139118387039,2017-01-18,,,,,,,
13,450.9,453.3,447.89,448.33,25706591,332904584978,163788542953737,2017-01-19,,,,,,,
14,446.94,450.47,446.94,447.87,26213292,304122988445,164226789428644,2017-01-20,,67.63462902556006,,,,,
15,448.01,448.5,442.65,442.65,21951194,294245672474,162333030317046,2017-01-23,,56.30599306663791,,,,,
16,442.67,443.43,440.49,441.23,23041648,292720346832,161813888115310,2017-01-24,,53.67232266271058,,,,,
17,443.48,445.38,441.22,443.19,23490427,365429548053,162528256242019,2017-01-25,,56.683994263811115,,,,,
18,444.41,449.09,442.36,446.89,32902192,431278710167,163888449868000,2017-01-26,,61.74035817154027,,,,,
19,446.15,450.53,445.42,446.59,29788927,409291792677,163722048569891,2017-01-31,441.43850000000003,61.117399832770445,429.9732790688535,441.43850000000003,452.90372093114655,5.194481646320616,0.7246576856624425
20,447.66,449.83,445.77,448.91,24796197,355217114682,164572295361830,2017-02-01,442.303,64.13147955478281,431.3327710142404,442.303,453.2732289857596,4.96050399195104,0.8011331854866721
21,446.9,449.68,445.51,445.59,30771084,377897899445,163359189281478,2017-02-02,442.80550000000005,57.28770573918625,432.2060123237017,442.80550000000005,453.4049876762984,4.787423677573263,0.6313506881198788
