날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,27550,27900,26750,26750,2235,-3.0797101449275366
2024-03-05,26750,26950,26250,26650,1600,-0.3738317757009346
2024-03-06,26250,26350,25800,25900,1987,-2.8142589118198873
2024-03-07,26500,26500,25700,25950,271,0.19305019305019305
2024-03-08,27100,27100,25750,25900,393,-0.1926782273603083
2024-03-11,26400,26400,25450,25900,442,0.0
2024-03-12,25900,26050,25850,25950,206,0.19305019305019305
2024-03-13,26000,26450,25800,26150,847,0.7707129094412332
2024-03-14,26400,26400,25900,26300,760,0.5736137667304015
2024-03-15,25850,25900,25350,25650,3045,-2.4714828897338403
2024-03-18,25650,26000,25350,25550,492,-0.3898635477582846
2024-03-19,25900,25900,25350,25500,385,-0.19569471624266144
2024-03-20,25750,25750,25100,25700,1572,0.7843137254901961
2024-03-21,25800,25950,25650,25800,2365,0.38910505836575876
2024-03-22,25850,26000,25550,25850,1065,0.1937984496124031
2024-03-25,25850,25850,25600,25700,475,-0.5802707930367506
2024-03-26,25800,27200,25600,26850,3668,4.474708171206226
2024-03-27,27000,27000,26100,26150,634,-2.60707635009311
2024-03-28,26350,26450,25900,25950,231,-0.7648183556405354
2024-03-29,25850,26550,25850,26400,647,1.7341040462427744
