rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 39 기,134715654642,제 38 기,96950418454,제 37 기,114821365153,1,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 39 기,708418395,제 38 기,67510744,제 37 기,1542835775,2,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 39 기,8714128268,제 38 기,8969709958,제 37 기,5042721552,3,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 39 기,103370241225,제 38 기,85712098132,제 37 기,105652069075,4,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 39 기,337382607,제 38 기,22824082,제 37 기,4941232,5,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 39 기,1693218915,제 38 기,2107728319,제 37 기,2574900688,6,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 39 기,630725318,제 38 기,70547219,제 37 기,3896831,7,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,-,제 39 기,19261539914,제 38 기,,제 37 기,,8,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 39 기,82304486901,제 38 기,100315341338,제 37 기,89866659462,9,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 39 기,10865541537,제 38 기,13139404833,제 37 기,9681153330,10,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 39 기,1948402800,제 38 기,11889411140,제 37 기,1705463840,11,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 39 기,507897347,제 38 기,593775645,제 37 기,912227753,12,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 39 기,63864430546,제 38 기,74542657834,제 37 기,77359367673,13,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,dart_GoodwillGross,영업권,-,제 39 기,4875007057,제 38 기,,제 37 기,,14,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 39 기,243207614,제 38 기,150091886,제 37 기,208446866,15,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 39 기,217020141543,제 38 기,197265759792,제 37 기,204688024615,16,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 39 기,108844571435,제 38 기,122099342153,제 37 기,118324764958,18,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,-,제 39 기,98932275344,제 38 기,106419002718,제 37 기,101327640709,19,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,dart_ShortTermTradePayables,단기매입채무,-,제 39 기,25177044569,제 38 기,19678871000,제 37 기,24439287148,20,KRW,,연결
20200330001894,11011,2019,00108746,BS,재무상태표,dart_ShortTermDueToCustomersForContractWork,단기초과청구공사,-,제 39 기,8662010973,제 38 기,7802431396,제 37 기,3130375078,21,KRW,,연결
