날짜,시가,고가,저가,종가,거래량,등락률
2024-02-01,2710,2870,2705,2790,65142,1.824817518248175
2024-02-02,2850,2855,2775,2820,26834,1.0752688172043012
2024-02-05,2820,2820,2740,2770,25016,-1.773049645390071
2024-02-06,2760,2820,2710,2760,34452,-0.36101083032490977
2024-02-07,2725,2800,2575,2720,60857,-1.4492753623188406
2024-02-08,2745,2750,2700,2730,18272,0.3676470588235294
2024-02-13,2690,2745,2690,2705,33377,-0.9157509157509158
2024-02-14,2715,2720,2670,2705,18998,0.0
2024-02-15,2705,2785,2690,2765,38877,2.2181146025878005
2024-02-16,2740,3010,2735,2870,369257,3.79746835443038
2024-02-19,2870,2870,2805,2860,50664,-0.34843205574912894
2024-02-20,2855,2955,2795,2950,83589,3.146853146853147
2024-02-21,2950,3000,2905,2970,78156,0.6779661016949152
2024-02-22,2995,3005,2925,2990,53791,0.6734006734006733
2024-02-23,2990,3005,2945,2965,36779,-0.8361204013377926
2024-02-26,2925,2965,2840,2840,40049,-4.215851602023609
2024-02-27,2840,2895,2775,2780,23119,-2.112676056338028
2024-02-28,2780,2820,2770,2785,22775,0.1798561151079137
2024-02-29,2815,2895,2790,2810,30654,0.8976660682226212
