날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,18650,18900,18400,18800,11842,0.8042895442359249
2020-11-03,19050,19050,18700,18800,20734,0.0
2020-11-04,18800,19150,18650,18950,23801,0.7978723404255319
2020-11-05,19200,19200,18950,19100,23889,0.79155672823219
2020-11-06,19150,19200,18750,18950,14136,-0.7853403141361256
2020-11-09,19050,19250,18950,19200,13150,1.3192612137203166
2020-11-10,19200,19450,19050,19300,16902,0.5208333333333333
2020-11-11,19150,19900,19150,19700,21765,2.072538860103627
2020-11-12,19800,19800,19400,19500,12425,-1.015228426395939
2020-11-13,19550,19600,19150,19400,10971,-0.5128205128205128
2020-11-16,19450,19650,19350,19350,11232,-0.25773195876288657
2020-11-17,19200,19300,18800,18950,38332,-2.0671834625323
2020-11-18,18650,18950,18650,18800,24553,-0.79155672823219
2020-11-19,18900,19000,18600,18700,25895,-0.5319148936170213
2020-11-20,18850,18900,18700,18750,23430,0.267379679144385
2020-11-23,18800,19500,18750,19300,44885,2.933333333333333
2020-11-24,19300,19300,18950,19000,51590,-1.5544041450777202
2020-11-25,19150,19200,18650,18800,49779,-1.0526315789473684
2020-11-26,18900,18900,18600,18750,19449,-0.26595744680851063
2020-11-27,18650,18850,18650,18700,11290,-0.26666666666666666
2020-11-30,18700,18750,18650,18650,15465,-0.267379679144385
