,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,433.94,434.74,431.3,431.62,13860173,168917508535,157956082955569,,,,,,,
1,2017-01-03,432.28,435.61,429.54,435.54,24878242,298652665132,159288887767189,,,,,,,
2,2017-01-04,436.14,441.87,434.37,441.81,28105103,350390031590,161470762222302,,,,,,,
3,2017-01-05,438.95,440.29,435.56,436.78,41729964,797615933205,159632788195734,,,,,,,
4,2017-01-06,435.05,437.42,434.11,437.38,25276650,342285406070,159836544527234,,,,,,,
5,2017-01-09,436.43,436.43,433.17,434.38,23013399,271980719428,158796082994559,,,,,,,
6,2017-01-10,432.76,434.59,431.94,433.24,21893097,298182424074,158521110573743,,,,,,,
7,2017-01-11,432.03,438.65,431.46,437.99,43631117,429164600044,160118343218415,,,,,,,
8,2017-01-12,438.49,440.2,437.33,439.37,31800371,378309511389,160572587607313,,,,,,,
9,2017-01-13,438.32,439.81,436.44,438.47,33017730,347170965300,160242164942153,,,,,,,
10,2017-01-16,440.72,445.71,439.99,442.97,29953084,430575234848,161930637652854,,,,,,,
11,2017-01-17,444.27,451.1,442.93,450.3,41158628,468891755110,164446145938373,,,,,,,
12,2017-01-18,448.75,453.78,447.97,452.17,26317961,383337690922,165139118387039,,,,,,,
13,2017-01-19,450.9,453.3,447.89,448.33,25706591,332904584978,163788542953737,,,,,,,
14,2017-01-20,446.94,450.47,446.94,447.87,26213292,304122988445,164226789428644,,67.63462902556006,,,,,
15,2017-01-23,448.01,448.5,442.65,442.65,21951194,294245672474,162333030317046,,56.30599306663791,,,,,
16,2017-01-24,442.67,443.43,440.49,441.23,23041648,292720346832,161813888115310,,53.67232266271058,,,,,
17,2017-01-25,443.48,445.38,441.22,443.19,23490427,365429548053,162528256242019,,56.683994263811115,,,,,
18,2017-01-26,444.41,449.09,442.36,446.89,32902192,431278710167,163888449868000,,61.74035817154027,,,,,
19,2017-01-31,446.15,450.53,445.42,446.59,29788927,409291792677,163722048569891,441.43850000000003,61.117399832770445,429.9732790688535,441.43850000000003,452.90372093114655,5.194481646320616,0.7246576856624425
20,2017-02-01,447.66,449.83,445.77,448.91,24796197,355217114682,164572295361830,442.303,64.13147955478281,431.3327710142404,442.303,453.2732289857596,4.96050399195104,0.8011331854866721
21,2017-02-02,446.9,449.68,445.51,445.59,30771084,377897899445,163359189281478,442.80550000000005,57.28770573918625,432.2060123237017,442.80550000000005,453.4049876762984,4.787423677573263,0.6313506881198788
22,2017-02-03,446.52,450.99,446.16,448.49,22630936,363704589757,164398879064554,443.13950000000006,61.18422842713235,432.26901615612263,443.13950000000006,454.0099838438775,4.9061227193140855,0.7461022010079852
23,2017-02-06,453.63,457.94,453.33,453.33,90975586,548987706668,166175098533642,443.967,66.6521707586166,432.64847518445976,443.967,455.2855248155402,5.098813567467956,0.9136139714578656
24,2017-02-07,453.46,455.56,450.36,455.56,34123394,324818040173,166986790527981,444.87600000000003,68.83081038179355,432.9175010975457,444.87600000000003,456.83449890245436,5.37610430882058,0.9467115850889621
25,2017-02-08,454.88,455.39,450.49,454.31,29024423,360070108305,166522506858636,445.87250000000006,66.2192971588088,434.26213760255524,445.87250000000006,457.4828623974449,5.207929350854702,0.8633607509898593
26,2017-02-09,453.85,458.81,453.38,456.09,28094859,392547606981,167166640402132,447.015,68.0767230083825,436.1272665352241,447.015,457.90273346477585,4.871305645124152,0.9167534055347492
27,2017-02-10,458.57,460.84,457.54,459.36,28734134,383377269196,168352527758463,448.0835,71.20868666405265,436.7624730589491,448.0835,459.4045269410509,5.053088069991816,0.998033440725707
28,2017-02-13,460.15,460.5,457.17,460.5,29841578,310338847095,168773556031999,449.14,72.23151605532723,437.3353500687229,449.14,460.94464993127707,5.256556944951277,0.9811663228530418
29,2017-02-14,461.42,461.87,458.48,460.57,25384547,315077447608,168799058712042,450.245,72.29659683056111,438.5051166956396,450.245,461.98488330436044,5.214886696958515,0.9397403165057472
30,2017-02-15,460.07,460.7,456.56,456.62,30213567,349124394622,167365789317980,450.92750000000007,63.28348654472757,439.37307941738317,450.92750000000007,462.48192058261697,5.124735387669591,0.746334290815242
31,2017-02-16,456.74,456.99,448.95,450.93,30261925,452566837447,165272807533982,450.959,53.027887938725286,439.40815951110045,450.959,462.50984048889956,5.12278965001233,0.4987446800937185
32,2017-02-17,450.38,452.84,449.03,451.34,19474859,290722183509,165401517915630,450.9175,53.611251828945555,439.3784031982568,450.9175,462.4565968017432,5.1180523274182965,0.5183073254024583
33,2017-02-20,450.85,451.24,445.43,446.89,22350683,275642603711,163795888451354,450.8455,46.81532990684779,439.22503791796555,450.8455,462.4659620820345,5.154964209262137,0.329804530487848
34,2017-02-21,447.8,453.47,447.37,452.08,32712668,392083501885,165673752761584,451.05600000000004,54.120105421487075,439.5064555934011,451.05600000000004,462.605544406599,5.121113301496468,0.5443307529695661
