날짜,시가총액,거래량,거래대금,상장주식수
2020-10-05,563200000000,3991,202218850,11000000
2020-10-06,551100000000,2295,115442850,11000000
2020-10-07,563200000000,3687,186678700,11000000
2020-10-08,563200000000,1228,63280900,11000000
2020-10-12,566500000000,1772,90428600,11000000
2020-10-13,565400000000,1325,67870000,11000000
2020-10-14,551100000000,3109,157073000,11000000
2020-10-15,563200000000,3638,183532550,11000000
2020-10-16,565400000000,2653,134340700,11000000
2020-10-19,557700000000,1397,70690600,11000000
2020-10-20,554400000000,2332,117686100,11000000
2020-10-21,554400000000,3423,172576400,11000000
2020-10-22,554400000000,7067,354306400,11000000
2020-10-23,553300000000,5164,258571000,11000000
2020-10-26,550000000000,4822,241202550,11000000
2020-10-27,548350000000,6265,311433000,11000000
2020-10-28,548350000000,1597,79778250,11000000
2020-10-29,546700000000,4920,242010950,11000000
2020-10-30,545050000000,3342,162180950,11000000
2020-11-02,548900000000,1440,70988550,11000000
2020-11-03,548900000000,1272,63357550,11000000
2020-11-04,554400000000,2177,108894150,11000000
2020-11-05,562100000000,6659,338872800,11000000
2020-11-06,579700000000,9385,496309800,11000000
2020-11-09,566500000000,4787,249981200,11000000
2020-11-10,574200000000,2652,137563200,11000000
2020-11-11,567600000000,2130,109691800,11000000
2020-11-12,567600000000,1674,86327600,11000000
2020-11-13,570900000000,1554,80747100,11000000
2020-11-16,575300000000,1866,97456100,11000000
2020-11-17,572000000000,3488,181674600,11000000
2020-11-18,568700000000,1169,60354600,11000000
2020-11-19,566500000000,3036,156396100,11000000
2020-11-20,561000000000,5100,260055400,11000000
2020-11-23,561000000000,2313,117823300,11000000
2020-11-24,564300000000,3176,162329500,11000000
2020-11-25,561000000000,9331,473749400,11000000
2020-11-26,558800000000,37209,1900939000,11000000
2020-11-27,556600000000,3899,196361500,11000000
2020-11-30,553300000000,6386,320253550,11000000
2020-12-01,555500000000,3087,155681750,11000000
2020-12-02,550000000000,9174,460368400,11000000
2020-12-03,550000000000,4064,203366850,11000000
2020-12-04,554400000000,3070,153783700,11000000
2020-12-07,552200000000,2285,114407200,11000000
2020-12-08,551100000000,2477,124145000,11000000
2020-12-09,551100000000,5816,291802950,11000000
2020-12-10,556600000000,4059,205182900,11000000
2020-12-11,562100000000,2046,104064200,11000000
2020-12-14,557700000000,1430,72462900,11000000
2020-12-15,557700000000,5036,254419000,11000000
2020-12-16,553300000000,6060,305922600,11000000
2020-12-17,559900000000,6769,343862500,11000000
2020-12-18,561000000000,756,38529000,11000000
2020-12-21,558800000000,10653,539119400,11000000
2020-12-22,613800000000,53722,2840150500,11000000
2020-12-23,574200000000,44346,2428337400,11000000
2020-12-24,561000000000,19746,1021548400,11000000
2020-12-28,558800000000,6836,344467600,11000000
2020-12-29,558800000000,80100,4009367450,11000000
2020-12-30,561000000000,1489,75732800,11000000
