rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount
20211115000025,11014,2021,00173740,BS,재무상태표,dart_LongTermTradeReceivablesGross,장기매출채권,-,제 54 기 3분기말,53037431556,제 53 기말,53037431556,13,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_LongTermOtherReceivablesGross,장기기타채권,-,제 54 기 3분기말,20704000,제 53 기말,9287868619,14,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 54 기 3분기말,7919945174,제 53 기말,14116828396,15,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 54 기 3분기말,419304608,제 53 기말,1124818958,16,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 54 기 3분기말,4199761008,제 53 기말,5055222176,17,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 54 기 3분기말,2202067245,제 53 기말,2115687553,19,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 54 기 3분기말,108708479266,제 53 기말,113750855474,21,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 54 기 3분기말,73136308085,제 53 기말,70779755451,23,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 54 기 3분기말,11828768416,제 53 기말,11984182236,24,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 54 기 3분기말,7700920000,제 53 기말,7200920000,25,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 54 기 3분기말,1317307640,제 53 기말,46507640,26,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 54 기 3분기말,4092000000,제 53 기말,2300000000,27,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_ShortTermOtherPayables,기타채무,-,제 54 기 3분기말,17688579756,제 53 기말,18961174599,28,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 54 기 3분기말,11351212845,제 53 기말,11140988898,29,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_ShorttermMiscellaneousOtherProvisions,단기충당부채,-,제 54 기 3분기말,1146090939,제 53 기말,1144960801,30,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 54 기 3분기말,1227824180,제 53 기말,1217416968,31,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_CurrentContractLiabilities,계약부채,-,제 54 기 3분기말,16783604309,제 53 기말,16783604309,32,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,-표준계정코드 미사용-,지급보증충당부채,-,제 54 기 3분기말,0,제 53 기말,,33,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 54 기 3분기말,8098320772,제 53 기말,9927442226,34,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 54 기 3분기말,1910468709,제 53 기말,2094324674,35,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_BondsIssued,사채,-,제 54 기 3분기말,,제 53 기말,1792000000,36,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여부채,-,제 54 기 3분기말,150997538,제 53 기말,275409318,37,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 54 기 3분기말,5947532844,제 53 기말,5666786553,38,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_NonCurrentProvisionsForConstructionWarranties,하자보수충당부채,-,제 54 기 3분기말,89321681,제 53 기말,98921681,39,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 54 기 3분기말,81234628857,제 53 기말,80707197677,41,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 54 기 3분기말,34076279619,제 53 기말,39637754048,43,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 54 기 3분기말,35114195000,제 53 기말,35114195000,44,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 54 기 3분기말,18887502999,제 53 기말,18887502999,45,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_OtherCapitalAdjustments,기타자본항목,-,제 54 기 3분기말,7285987713,제 53 기말,7285987713,46,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 54 기 3분기말,2375476617,제 53 기말,2350236245,47,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 54 기 3분기말,-29586882710,제 53 기말,-24000167909,48,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 54 기 3분기말,-6602429210,제 53 기말,-6594096251,49,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 54 기 3분기말,27473850409,제 53 기말,33043657797,50,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 54 기 3분기말,108708479266,제 53 기말,113750855474,51,KRW,,연결,,,,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 54 기 3분기,602869252,,,0,KRW,1657673609,연결,제 53 기 3분기,603775197,1802691683,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 54 기 3분기,535703378,,,1,KRW,1613954895,연결,제 53 기 3분기,477657046,1359917476,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 54 기 3분기,67165874,,,2,KRW,43718714,연결,제 53 기 3분기,126118151,442774207,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 54 기 3분기,828816139,,,3,KRW,2058140483,연결,제 53 기 3분기,603220684,2353180337,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 54 기 3분기,-761650265,,,4,KRW,-2014421769,연결,제 53 기 3분기,-477102533,-1910406130,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,dart_OtherGains,기타영업외수익,-,제 54 기 3분기,2174652091,,,5,KRW,6236104659,연결,제 53 기 3분기,154048651,3185910849,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,dart_OtherLosses,기타영업외비용,-,제 54 기 3분기,-27922,,,6,KRW,248877134,연결,제 53 기 3분기,-200264916,-143573560,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 54 기 3분기,69788939,,,7,KRW,164796188,연결,제 53 기 3분기,-6563077,200656962,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 54 기 3분기,173159575,,,8,KRW,530234655,연결,제 53 기 3분기,587174924,988791587,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 54 기 3분기,1309659112,,,9,KRW,3607367289,연결,제 53 기 3분기,-716526967,630943654,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 54 기 3분기,645410217,,,10,KRW,645410217,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),-,제 54 기 3분기,664248895,,,11,KRW,2961957072,연결,제 53 기 3분기,-716526967,630943654,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 54 기 3분기,664248895,,,12,KRW,2961957072,연결,제 53 기 3분기,-716526967,630943654,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 54 기 3분기,25240372,,,13,KRW,25240372,연결,제 53 기 3분기,,24132185,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 분류되지 않는 항목,-,제 54 기 3분기,25240372,,,14,KRW,25240372,연결,제 53 기 3분기,,24132185,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,보험수리적손익,-,제 54 기 3분기,25240372,,,15,KRW,25240372,연결,제 53 기 3분기,,24132185,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),-,제 54 기 3분기,0,,,16,KRW,0,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산평가손익(세후기타포괄손익),-,제 54 기 3분기,0,,,17,KRW,0,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 54 기 3분기,664248895,,,18,KRW,2987197444,연결,제 53 기 3분기,-716526967,655075839,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 54 기 3분기,667624650,,,20,KRW,2970290032,연결,제 53 기 3분기,-620315321,802568649,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-,제 54 기 3분기,-3375755,,,21,KRW,-8332960,연결,제 53 기 3분기,-96211646,-147492810,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",-,제 54 기 3분기,667624650,,,23,KRW,2995530404,연결,제 53 기 3분기,-620315321,802568649,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,"총 포괄손익, 비지배지분",-,제 54 기 3분기,-3375755,,,24,KRW,-8332960,연결,제 53 기 3분기,-96211646,-147492810,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 54 기 3분기,95,,,26,KRW,423,연결,제 53 기 3분기,-88,111,,
20211115000025,11014,2021,00173740,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 54 기 3분기,95,,,27,KRW,423,연결,제 53 기 3분기,-88,111,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 54 기 3분기,-1084175412,,,0,KRW,,연결,제 53 기 3분기,-1569305973,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,제 54 기 3분기,2961957072,,,1,KRW,,연결,제 53 기 3분기,1347470621,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,-,제 54 기 3분기,-5130036138,,,2,KRW,,연결,제 53 기 3분기,-2000554682,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-,제 54 기 3분기,814933880,,,3,KRW,,연결,제 53 기 3분기,3622583,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 54 기 3분기,483307351,,,4,KRW,,연결,제 53 기 3분기,683737723,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 54 기 3분기,85466908,,,5,KRW,,연결,제 53 기 3분기,42762688,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금수취(영업),-,제 54 기 3분기,21400000,,,6,KRW,,연결,제 53 기 3분기,115851000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,-,제 54 기 3분기,-645410217,,,7,KRW,,연결,제 53 기 3분기,394720460,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 54 기 3분기,4634231616,,,8,KRW,,연결,제 53 기 3분기,-3315053000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 54 기 3분기,0,,,9,KRW,,연결,제 53 기 3분기,-3000000000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기대여금및수취채권의 처분,-,제 54 기 3분기,3184458668,,,10,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_PurchaseOfInvestmentProperty,투자부동산의 취득,-,제 54 기 3분기,-3262771609,,,11,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 54 기 3분기,4759364,,,12,KRW,,연결,제 53 기 3분기,215053000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_PurchaseOfLongTermLoansAndReceivables,장기대여금및수취채권의 취득,-,제 54 기 3분기,1808239297,,,13,KRW,,연결,제 53 기 3분기,100000000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 54 기 3분기,966432422,,,14,KRW,,연결,제 53 기 3분기,5579291567,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,-,제 54 기 3분기,500000000,,,15,KRW,,연결,제 53 기 3분기,6100000000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,-,제 54 기 3분기,470387428,,,16,KRW,,연결,제 53 기 3분기,-46507640,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_ProceedsFromBonds,사채의 증가,-,제 54 기 3분기,,,,17,KRW,,연결,제 53 기 3분기,1792000000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,-,제 54 기 3분기,56400000,,,18,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,주임종단기채권의 증가,-,제 54 기 3분기,0,,,19,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 54 기 3분기,0,,,20,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,유동성장기차입금의 상환,-,제 54 기 3분기,-46507640,,,21,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,-,제 54 기 3분기,0,,,22,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,유동성사채의 감소,-,제 54 기 3분기,,,,23,KRW,,연결,제 53 기 3분기,-2240000000,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 54 기 3분기,13847366,,,24,KRW,,연결,제 53 기 3분기,26200793,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,장기금융자산의감소,-,제 54 기 3분기,0,,,25,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,기타재무활동으로인한현금유출액,-,제 54 기 3분기,0,,,26,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 54 기 3분기,8326687,,,27,KRW,,연결,제 53 기 3분기,,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 54 기 3분기,4524815313,,,28,KRW,,연결,제 53 기 3분기,694932594,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 54 기 3분기,565485520,,,29,KRW,,연결,제 53 기 3분기,1200461760,,,
20211115000025,11014,2021,00173740,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 54 기 3분기,5090300833,,,30,KRW,,연결,제 53 기 3분기,1895394354,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 54 기 3분기,33043657798,,,1,KRW,,연결,제 53 기 3분기,26026873574,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 54 기 3분기,6594096250,,,1,KRW,,연결,제 53 기 3분기,6442352812,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기 3분기,39637754048,,,1,KRW,,연결,제 53 기 3분기,32469226386,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 54 기 3분기,7285987713,,,1,KRW,,연결,제 53 기 3분기,7285987713,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 54 기 3분기,2350236245,,,1,KRW,,연결,제 53 기 3분기,2299281013,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기 3분기,24000167909,,,1,KRW,,연결,제 53 기 3분기,31117740339,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 54 기 3분기,35114195000,,,1,KRW,,연결,제 53 기 3분기,35114195000,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 54 기 3분기,18887502999,,,1,KRW,,연결,제 53 기 3분기,18887502999,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기 3분기,2970290032,,,2,KRW,,연결,제 53 기 3분기,1053627053,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기 3분기,2970290032,,,2,KRW,,연결,제 53 기 3분기,1053627053,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|비지배지분 [member],제 54 기 3분기,8332960,,,2,KRW,,연결,제 53 기 3분기,151743438,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),연결재무제표 [member],제 54 기 3분기,664248895,,,2,KRW,,연결,제 53 기 3분기,-716526967,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,-표준계정코드 미사용-,연결실체내 변동 등,연결재무제표 [member],제 54 기 3분기,8557004833,,,3,KRW,,연결,제 53 기 3분기,6063945377,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,-표준계정코드 미사용-,연결실체내 변동 등,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기 3분기,8557004833,,,3,KRW,,연결,제 53 기 3분기,6063945377,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,-표준계정코드 미사용-,연결실체내 변동 등,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기 3분기,8557004833,,,3,KRW,,연결,제 53 기 3분기,6063945377,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,보험수리적손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기 3분기,25240372,,,4,KRW,,연결,제 53 기 3분기,50955232,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,보험수리적손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 54 기 3분기,25240372,,,4,KRW,,연결,제 53 기 3분기,50955232,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,보험수리적손익,연결재무제표 [member],제 54 기 3분기,25240372,,,4,KRW,,연결,제 53 기 3분기,50955232,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 54 기 3분기,18887502999,,,5,KRW,,연결,제 53 기 3분기,18887502999,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 54 기 3분기,35114195000,,,5,KRW,,연결,제 53 기 3분기,35114195000,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기 3분기,29586882710,,,5,KRW,,연결,제 53 기 3분기,24000167909,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 54 기 3분기,7285987713,,,5,KRW,,연결,제 53 기 3분기,7285987713,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기 3분기,34076279619,,,5,KRW,,연결,제 53 기 3분기,39637754048,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|비지배지분 [member],제 54 기 3분기,6602429210,,,5,KRW,,연결,제 53 기 3분기,6594096250,,,
20211115000025,11014,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,연결재무제표 [member],제 54 기 3분기,27473850409,,,5,KRW,,연결,제 53 기 3분기,33043657798,,,
