날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,16424,16520,16089,16377,626,-0.8716179408026149
2020-08-04,16281,16664,16089,16664,1958,1.7524577150882334
2020-08-05,16472,16759,16328,16473,414,-1.1461833893422948
2020-08-06,16664,16951,16520,16856,903,2.3250166939840953
2020-08-07,16807,16855,16328,16521,431,-1.9874228761271948
2020-08-10,16568,16568,16328,16473,118,-0.2905393136008716
2020-08-11,16472,16664,16376,16521,468,0.291385904206884
2020-08-12,16520,16951,16281,16712,1135,1.1561043520368015
2020-08-13,16951,17430,16903,17047,1302,2.004547630445189
2020-08-14,17286,17526,16855,17191,809,0.8447234117440019
2020-08-18,17190,17238,16568,16568,1042,-3.6239892967250302
2020-08-19,16424,17190,16424,17191,661,3.7602607436021245
2020-08-20,17238,17286,15850,15898,2941,-7.521377464952591
2020-08-21,16616,16616,15850,16137,1279,1.5033337526732922
2020-08-24,16328,16424,15993,16377,468,1.4872652909462725
2020-08-25,16424,16951,16137,16904,1679,3.2179275813641084
2020-08-26,17095,17143,16664,16712,941,-1.135825840037861
2020-08-27,16759,17286,16759,17143,1558,2.5789851603638105
2020-08-28,17143,17430,16903,17335,1151,1.1199906667444437
2020-08-31,17334,17478,17143,17335,399,0.0
