rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 17 기 3분기말,423524411332,제 16 기말,423163460482,7,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 17 기 3분기말,251505164084,제 16 기말,250689496206,8,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,dart_ShortTermDueFromCustomersForContractWork,계약자산,-,제 17 기 3분기말,85492211520,제 16 기말,134602952407,9,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 17 기 3분기말,40115042914,제 16 기말,70430089123,10,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 17 기 3분기말,19063256851,제 16 기말,3701259577,11,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 17 기 3분기말,14484162844,제 16 기말,4523027463,12,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 17 기 3분기말,92350489955,제 16 기말,37432167636,13,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 17 기 3분기말,172019247248,제 16 기말,172473964276,14,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 17 기 3분기말,2000000,제 16 기말,2000000,15,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권및기타채권,-,제 17 기 3분기말,6512791940,제 16 기말,6647831595,16,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,dart_OtherIntangibleAssetsGross,무형자산,-,제 17 기 3분기말,2624872824,제 16 기말,3303786766,17,KRW,,,,,연결
20241107000153,11014,2024,00648721,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 17 기 3분기말,1938347000,제 16 기말,1939723499,18,KRW,,,,,연결
