날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,32724,32724,30642,31272,3291,1.8930631129647126
2020-11-03,31223,32143,30933,31030,3235,-0.7738552059350218
2020-11-04,31950,31950,30836,31030,3272,0.0
2020-11-05,30981,31950,30981,31708,3317,2.184982275217531
2020-11-06,31707,31901,31369,31466,2632,-0.7632143307682604
2020-11-09,31369,32240,31369,31853,6112,1.2298989385368335
2020-11-10,31853,32095,31369,31756,4348,-0.3045239066963865
2020-11-11,31611,31950,31465,31950,5469,0.6109081748331024
2020-11-12,31950,33257,31514,32483,8282,1.6682316118935836
2020-11-13,31998,33111,31998,32918,3577,1.3391620232121417
2020-11-16,32482,33450,32482,33063,6632,0.44048848654231726
2020-11-17,33257,33837,33015,33499,9799,1.3186946133139763
2020-11-18,33499,33934,32627,32967,7131,-1.5881071076748559
2020-11-19,32966,33305,32627,32918,7519,-0.1486334819668153
2020-11-20,33353,33353,31950,32337,12375,-1.7649917978005956
2020-11-23,32337,32676,31804,31805,6735,-1.6451742585892322
2020-11-24,32143,33208,31950,32579,8754,2.4335796258449927
2020-11-25,32579,33886,32482,32918,25782,1.0405475920071212
2020-11-26,32482,35483,32482,34080,52536,3.529983595601191
2020-11-27,44294,44294,36306,36307,430400,6.53462441314554
2020-11-30,36887,37565,34806,36065,53560,-0.6665381331423692
