날짜,시가,고가,저가,종가,거래량,등락률
2024-02-01,35500,36900,35400,36550,28614,3.1029619181946404
2024-02-02,36500,37000,36150,36700,20258,0.4103967168262654
2024-02-05,36700,37000,36250,36500,7362,-0.544959128065395
2024-02-06,36500,36750,36400,36500,4057,0.0
2024-02-07,36500,37800,36500,37750,27185,3.4246575342465753
2024-02-08,37800,38050,37650,38050,14701,0.7947019867549668
2024-02-13,37900,38700,37900,38300,15673,0.657030223390276
2024-02-14,38100,38200,37700,37900,8876,-1.0443864229765014
2024-02-15,38000,38000,36400,37450,20988,-1.1873350923482848
2024-02-16,37450,37850,37000,37800,7139,0.9345794392523363
2024-02-19,37800,38800,37800,38500,18400,1.8518518518518516
2024-02-20,38350,38650,37700,37950,10295,-1.4285714285714286
2024-02-21,37950,38200,37400,37650,4509,-0.7905138339920948
2024-02-22,37650,37700,37150,37550,3145,-0.2656042496679947
2024-02-23,37550,38000,37550,37900,7564,0.9320905459387484
2024-02-26,37900,37900,36550,36850,7498,-2.7704485488126647
2024-02-27,36900,36950,36500,36600,6986,-0.6784260515603799
2024-02-28,37000,37150,36500,37100,4172,1.366120218579235
2024-02-29,37200,37850,37050,37650,10581,1.482479784366577
