날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,1165,1195,1165,1180,388181,1.2875536480686696
2020-11-03,1180,1200,1175,1190,765459,0.847457627118644
2020-11-04,1195,1200,1170,1180,534130,-0.8403361344537815
2020-11-05,1180,1215,1175,1195,571196,1.2711864406779663
2020-11-06,1200,1220,1190,1200,537984,0.41841004184100417
2020-11-09,1205,1265,1205,1245,1284130,3.75
2020-11-10,1245,1280,1230,1270,1219044,2.0080321285140563
2020-11-11,1270,1280,1250,1275,625418,0.39370078740157477
2020-11-12,1275,1315,1265,1300,1356728,1.9607843137254901
2020-11-13,1295,1300,1260,1285,742913,-1.153846153846154
2020-11-16,1320,1325,1285,1290,774045,0.38910505836575876
2020-11-17,1290,1295,1270,1285,450845,-0.3875968992248062
2020-11-18,1285,1305,1275,1300,648033,1.1673151750972763
2020-11-19,1310,1350,1285,1305,2075105,0.38461538461538464
2020-11-20,1305,1400,1290,1365,3550771,4.597701149425287
2020-11-23,1350,1380,1325,1370,2438646,0.3663003663003663
2020-11-24,1370,1425,1360,1390,2456548,1.4598540145985401
2020-11-25,1405,1455,1385,1410,5484666,1.4388489208633095
2020-11-26,1415,1415,1380,1380,1108952,-2.127659574468085
2020-11-27,1380,1425,1360,1410,1787890,2.1739130434782608
2020-11-30,1400,1475,1395,1420,4524825,0.7092198581560284
