날짜,시가총액,거래량,거래대금,상장주식수
2023-10-04,272187372800,10613,676655500,4226512
2023-10-05,277259187200,17108,1086068400,4226512
2023-10-06,270496768000,7214,459507900,4226512
2023-10-10,268383512000,3574,225529900,4226512
2023-10-11,266270256000,3121,195666100,4226512
2023-10-12,271342070400,3987,250865300,4226512
2023-10-13,270496768000,2169,138248100,4226512
2023-10-16,262466395200,10506,654357900,4226512
2023-10-17,259930488000,4985,309368700,4226512
2023-10-18,265002302400,2306,143650400,4226512
2023-10-19,266270256000,1658,102684100,4226512
2023-10-20,261198441600,3973,242575200,4226512
2023-10-23,269651465600,7340,451037500,4226512
2023-10-24,271342070400,8711,548281800,4226512
2023-10-25,286134862400,12293,812564200,4226512
2023-10-26,277681838400,4248,279929200,4226512
2023-10-27,276836536000,5580,360080200,4226512
2023-10-30,285289560000,5822,388815600,4226512
2023-10-31,292051979200,14546,995422300,4226512
2023-11-01,290361374400,8706,591076000,4226512
2023-11-02,293742584000,5147,356275400,4226512
2023-11-03,291206676800,3595,246465100,4226512
2023-11-06,285289560000,6404,434155500,4226512
2023-11-07,288670769600,4223,286122300,4226512
2023-11-08,301772956800,20455,1443549200,4226512
2023-11-09,305999468800,11628,838100200,4226512
2023-11-10,305999468800,4045,289958000,4226512
2023-11-13,300927654400,3062,217822800,4226512
2023-11-14,294587886400,3588,250563600,4226512
2023-11-15,289516072000,7723,525785300,4226512
2023-11-16,292051979200,2615,180335600,4226512
2023-11-17,293742584000,3140,216440800,4226512
2023-11-20,295433188800,2555,177921400,4226512
2023-11-21,291629328000,1362,93670400,4226512
2023-11-22,293742584000,3186,220396900,4226512
2023-11-23,293742584000,4338,299893800,4226512
2023-11-24,297969096000,3660,255213900,4226512
2023-11-27,304731515200,11012,789728900,4226512
2023-11-28,303886212800,2469,177243100,4226512
2023-11-29,295433188800,3490,245351700,4226512
2023-11-30,300927654400,1620,114464700,4226512
2023-12-01,297123793600,1081,76286300,4226512
2023-12-04,303886212800,3776,269004000,4226512
2023-12-05,313607190400,16818,1245683300,4226512
2023-12-06,313607190400,9666,716704200,4226512
2023-12-07,311071283200,11037,814721100,4226512
2023-12-08,314875144000,1864,138430500,4226512
2023-12-11,316565748800,3139,233783300,4226512
2023-12-12,314452492800,3537,262314100,4226512
2023-12-13,308535376000,8741,640837200,4226512
2023-12-14,304308864000,8631,625432800,4226512
2023-12-15,294165235200,17432,1222535900,4226512
2023-12-18,298814398400,3255,229001400,4226512
2023-12-19,298814398400,4589,324986100,4226512
2023-12-20,308958027200,7781,564839300,4226512
2023-12-21,303886212800,4758,342202000,4226512
2023-12-22,305576817600,2692,194008600,4226512
2023-12-26,305576817600,3854,278158500,4226512
2023-12-27,300927654400,4072,290126400,4226512
2023-12-28,297123793600,9384,666043200,4226512
