,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,2145,2300,2140,2220,558836,4.470588235294118,,,,,,,
1,2017-01-03,2260,2260,2165,2200,201574,-0.9009009009009008,,,,,,,
2,2017-01-04,2200,2300,2180,2245,345000,2.0454545454545454,,,,,,,
3,2017-01-05,2245,2350,2205,2330,562047,3.78619153674833,,,,,,,
4,2017-01-06,2375,2710,2320,2435,3203580,4.506437768240343,,,,,,,
5,2017-01-09,2455,2500,2360,2370,408653,-2.6694045174537986,,,,,,,
6,2017-01-10,2355,2360,2215,2245,401072,-5.274261603375527,,,,,,,
7,2017-01-11,2260,2335,2200,2240,474272,-0.2227171492204899,,,,,,,
8,2017-01-12,2255,2280,2155,2190,246064,-2.232142857142857,,,,,,,
9,2017-01-13,2210,2250,2185,2195,201470,0.228310502283105,,,,,,,
10,2017-01-16,2205,2230,2130,2150,124067,-2.050113895216401,,,,,,,
11,2017-01-17,2170,2200,2085,2100,154545,-2.3255813953488373,,,,,,,
12,2017-01-18,2120,2145,2080,2095,83615,-0.2380952380952381,,,,,,,
13,2017-01-19,2105,2205,2105,2195,126640,4.77326968973747,,,,,,,
14,2017-01-20,2175,2205,2140,2160,95390,-1.5945330296127564,,43.97736217997266,,,,,
15,2017-01-23,2140,2240,2125,2145,104219,-0.6944444444444444,,42.48658031794687,,,,,
16,2017-01-24,2165,2170,2075,2110,94452,-1.6317016317016315,,39.15158137252178,,,,,
17,2017-01-25,2125,2455,2080,2240,998938,6.161137440758294,,53.69156760353883,,,,,
18,2017-01-26,2395,2395,2200,2240,591967,0.0,,53.69156760353883,,,,,
19,2017-01-31,2305,2625,2250,2495,2786229,11.383928571428571,2230.0,69.99975505726538,2022.2982908110769,2230.0,2437.7017091889234,18.62795598106935,1.1379340859418705
20,2017-02-01,2500,2585,2465,2525,825148,1.2024048096192386,2245.25,71.28113704219012,2001.129640341081,2245.25,2489.370359658919,21.745494680674213,1.0729755608890268
21,2017-02-02,2800,3095,2545,2565,5638438,1.5841584158415842,2263.5,72.94070020973865,1983.6768415588162,2263.5,2543.3231584411838,24.724820714926775,1.0387331085810978
22,2017-02-03,2550,2565,2235,2320,1447791,-9.551656920077972,2267.25,52.810852113306176,1986.5103519272707,2267.25,2547.9896480727293,24.76477213123646,0.5939482548370482
23,2017-02-06,2330,2420,2195,2250,586513,-3.0172413793103448,2263.25,48.67738533912468,1983.9244730605528,2263.25,2542.575526939447,24.683576886287167,0.476282153397902
24,2017-02-07,2225,2265,2145,2200,392263,-2.2222222222222223,2251.5,45.91308997310825,1982.4814132815357,2251.5,2520.5185867184646,23.896832042501842,0.4042817066504473
