날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,308999319000,20281,697547200,8956502
2023-07-04,306312368400,18356,629590600,8956502
2023-07-05,305416718200,22714,773127150,8956502
2023-07-06,302281942500,23995,803946050,8956502
2023-07-07,301834117400,18362,612454700,8956502
2023-07-10,307208018600,29919,1004471000,8956502
2023-07-11,310790619400,25390,873479700,8956502
2023-07-12,315268870400,93447,3439982350,8956502
2023-07-13,359155730200,550016,21576111500,8956502
2023-07-14,354677479200,96461,3815824100,8956502
2023-07-17,351990528600,35066,1376326150,8956502
2023-07-18,355573129400,53268,2115993650,8956502
2023-07-19,352886178800,43645,1713810650,8956502
2023-07-20,353781829000,30963,1222750450,8956502
2023-07-21,356916604700,30626,1212995150,8956502
2023-07-24,355573129400,39213,1555310950,8956502
2023-07-25,349751403100,58374,2296174150,8956502
2023-07-26,339899250900,62512,2362827400,8956502
2023-07-27,342586201500,44561,1703980500,8956502
2023-07-28,347512277600,22328,860411350,8956502
2023-07-31,347512277600,35003,1356508150,8956502
2023-08-01,348407927800,24361,944398050,8956502
2023-08-02,347960102700,22241,862898500,8956502
2023-08-03,347512277600,25928,1004054750,8956502
2023-08-04,350647053300,28275,1107294200,8956502
2023-08-07,348407927800,18605,722822950,8956502
2023-08-08,347960102700,26307,1021816100,8956502
2023-08-09,347960102700,26890,1041446200,8956502
2023-08-10,349751403100,25355,986680500,8956502
2023-08-11,351094878400,37760,1482585750,8956502
2023-08-14,350199228200,26628,1041680850,8956502
2023-08-16,344825327000,33661,1276903150,8956502
2023-08-17,339003600700,42407,1596862900,8956502
2023-08-18,337212300300,26868,1003945650,8956502
2023-08-21,332734049300,34599,1281964350,8956502
2023-08-22,330494923800,34617,1273460900,8956502
2023-08-23,326912323000,28867,1055793150,8956502
2023-08-24,330494923800,42299,1539369800,8956502
2023-08-25,328703623400,24599,900654800,8956502
2023-08-28,338555775600,56088,2111167900,8956502
2023-08-29,341242726200,27153,1031121000,8956502
2023-08-30,339451425800,26533,1001976100,8956502
2023-08-31,339003600700,14264,540274250,8956502
2023-09-01,339899250900,23256,879227850,8956502
2023-09-04,340347076000,23279,881330600,8956502
2023-09-05,340347076000,42708,1601562250,8956502
2023-09-06,338555775600,43560,1629322900,8956502
2023-09-07,328703623400,64375,2378394900,8956502
2023-09-08,336316650100,28278,1053102650,8956502
2023-09-11,339451425800,25546,963640950,8956502
2023-09-12,339451425800,15579,588960950,8956502
2023-09-13,339899250900,31170,1184374550,8956502
2023-09-14,340347076000,18912,717628250,8956502
2023-09-15,347064452500,36257,1392128950,8956502
2023-09-18,348407927800,11519,445927700,8956502
2023-09-19,349303578000,17907,696927450,8956502
2023-09-20,348855752900,21380,827684050,8956502
2023-09-21,349751403100,19988,772057850,8956502
2023-09-22,347512277600,18818,726844500,8956502
2023-09-25,346616627400,21164,818647150,8956502
2023-09-26,344377501900,14613,557289050,8956502
2023-09-27,343929676800,18035,687628350,8956502
