rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 47 기 3분기말,265212971184,제 46 기말,214007298754,1,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 47 기 3분기말,16648097575,제 46 기말,13168353711,2,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기기타금융자산,-,제 47 기 3분기말,25833146806,제 46 기말,1783296101,3,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 47 기 3분기말,92779658313,제 46 기말,73201028894,4,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_ShortTermOtherReceivables,단기기타채권,-,제 47 기 3분기말,2479721953,제 46 기말,2559539401,5,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 47 기 3분기말,119923691320,제 46 기말,116196670814,6,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 47 기 3분기말,7548655217,제 46 기말,7098409833,7,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 47 기 3분기말,447543979289,제 46 기말,425093330761,8,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기기타금융자산,-,제 47 기 3분기말,1253332902,제 46 기말,1776579218,9,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 47 기 3분기말,3730765920,제 46 기말,13816506200,10,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기기타채권,-,제 47 기 3분기말,3246264509,제 46 기말,4982946974,11,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업투자,-,제 47 기 3분기말,12058686101,제 46 기말,10257523265,12,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 47 기 3분기말,12098380759,제 46 기말,0,13,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 47 기 3분기말,388085257032,제 46 기말,381565309628,14,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_OtherIntangibleAssetsGross,무형자산,-,제 47 기 3분기말,8762467247,제 46 기말,10798317870,15,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 47 기 3분기말,14431783949,제 46 기말,0,16,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 47 기 3분기말,339859783,제 46 기말,316321671,17,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 47 기 3분기말,3537181087,제 46 기말,1579825935,18,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 47 기 3분기말,712756950473,제 46 기말,639100629515,19,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 47 기 3분기말,180824285637,제 46 기말,193910411031,21,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무,-,제 47 기 3분기말,16049392541,제 46 기말,17748565067,22,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,단기기타채무,-,제 47 기 3분기말,14657148053,제 46 기말,15929542514,23,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금 및 사채,-,제 47 기 3분기말,143523267660,제 46 기말,154809131002,24,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,dart_CurentPortionOfFinanceLeaseLiabilities,단기리스부채,-,제 47 기 3분기말,350257499,제 46 기말,0,25,KRW,,,,,연결,,
20191113000301,11014,2019,00131692,BS,재무상태표,ifrs-full_CurrentProvisions,충당부채,-,제 47 기 3분기말,52150000,제 46 기말,52150000,26,KRW,,,,,연결,,
