날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,3400,3485,3360,3440,104958,1.3254786450662739
2020-10-06,3470,3520,3415,3470,128107,0.872093023255814
2020-10-07,3435,3510,3425,3490,67588,0.5763688760806917
2020-10-08,3515,3615,3495,3575,185182,2.4355300859598854
2020-10-12,4020,4115,3820,3825,2804229,6.993006993006993
2020-10-13,3790,3875,3700,3845,687439,0.522875816993464
2020-10-14,3845,3845,3710,3710,419494,-3.5110533159947983
2020-10-15,3635,3750,3615,3750,430280,1.078167115902965
2020-10-16,3750,3755,3605,3640,307347,-2.933333333333333
2020-10-19,3640,3640,3550,3555,230424,-2.3351648351648353
2020-10-20,3510,3550,3450,3450,219455,-2.9535864978902953
2020-10-21,3460,3540,3460,3515,149971,1.884057971014493
2020-10-22,3510,3565,3495,3550,132756,0.995732574679943
2020-10-23,3560,3635,3550,3580,136046,0.8450704225352111
2020-10-26,3650,3660,3500,3515,184803,-1.8156424581005588
2020-10-27,3460,3525,3450,3480,129452,-0.995732574679943
2020-10-28,3480,3515,3425,3515,66045,1.0057471264367817
2020-10-29,3470,3510,3440,3490,64514,-0.7112375533428165
2020-10-30,3515,3525,3450,3450,102911,-1.146131805157593
