날짜,시가,고가,저가,종가,거래량,등락률
2024-02-01,6600,6700,6460,6560,12198,-2.380952380952381
2024-02-02,6670,6690,6500,6650,9429,1.3719512195121952
2024-02-05,6700,6750,6580,6640,2698,-0.15037593984962408
2024-02-06,6640,6650,6530,6620,6244,-0.30120481927710846
2024-02-07,6630,6650,6570,6610,7703,-0.1510574018126888
2024-02-08,6640,6660,6570,6590,5885,-0.30257186081694404
2024-02-13,6600,6660,6590,6610,6711,0.30349013657056145
2024-02-14,6580,6620,6530,6620,5624,0.15128593040847202
2024-02-15,6620,6630,6560,6560,4211,-0.906344410876133
2024-02-16,6620,6680,6580,6660,2886,1.524390243902439
2024-02-19,6700,6710,6620,6680,2538,0.3003003003003003
2024-02-20,6680,6680,6600,6670,3114,-0.14970059880239522
2024-02-21,6650,6680,6610,6640,6636,-0.4497751124437781
2024-02-22,6670,6670,6570,6620,6561,-0.30120481927710846
2024-02-23,6620,6630,6590,6610,3227,-0.1510574018126888
2024-02-26,6590,6610,6490,6580,6035,-0.45385779122541603
2024-02-27,6550,6600,6470,6470,5005,-1.6717325227963524
2024-02-28,6430,6520,6430,6480,2677,0.1545595054095827
2024-02-29,6510,6520,6410,6480,8160,0.0
