rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 40 기 반기말,7773409784386,제 39 기말,7968409129278,7,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 40 기 반기말,480492052240,제 39 기말,899641455783,8,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 40 기 반기말,45755095270,제 39 기말,14122778000,9,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 40 기 반기말,0,제 39 기말,89744310,10,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 40 기 반기말,33029335046,제 39 기말,61272689421,11,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_OtherCurrentAssets,유동비금융자산,-,제 40 기 반기말,55961130064,제 39 기말,27635022733,12,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,유동금융자산,-,제 40 기 반기말,11177046793,제 39 기말,11450621139,13,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 40 기 반기말,334569445067,제 39 기말,785070600180,14,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 40 기 반기말,7292917732146,제 39 기말,7068767673495,15,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,dart_InvestedAssetForPostemploymentBenefit,순확정급여자산,-,제 40 기 반기말,33913073504,제 39 기말,38856897294,16,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기기타채권,-,제 40 기 반기말,30295835520,제 39 기말,37009560342,17,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 40 기 반기말,92306926849,제 39 기말,121744112898,18,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 40 기 반기말,63848157943,제 39 기말,69810125496,19,KRW,제 38 기,76916016000,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업및공동기업투자지분,-,제 40 기 반기말,13081916181,제 39 기말,14362901486,20,KRW,제 38 기,15771963000,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,비유동비금융자산,-,제 40 기 반기말,467012002725,제 39 기말,409912970216,21,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,비유동금융자산,-,제 40 기 반기말,82236620340,제 39 기말,79306038164,22,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 40 기 반기말,6371412538208,제 39 기말,6154243781393,23,KRW,제 38 기,5799526888000,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 40 기 반기말,138810660876,제 39 기말,143521286206,24,KRW,제 38 기,148490694000,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 40 기 반기말,2196873810800,제 39 기말,2093243566865,26,KRW,,,,,,,연결
20240814002085,11012,2024,00159698,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 40 기 반기말,2192106806679,제 39 기말,2088465548026,27,KRW,,,,,,,연결
