news_title,news_category,news_date
"<유>유나이티드제약, 장중 신저가 기록.. 26,200→24,550(▼1,650)",증권News봇,2022.06.13
"<유>유나이티드제약, 장중 신저가 기록.. 29,950→28,500(▼1,450)",증권News봇,2022.04.25
"<유>일동홀딩스, 상한가 진입.. +29.82% ↑",증권News봇,2022.04.14
"<유>유나이티드제약, 3.55% 오르며 체결강도 강세 지속(134%)",증권News봇,2022.04.14
"<유>일동홀딩스, 하한가 진입.. -29.95% ↓",증권News봇,2022.04.13
"<유>일동제약, 하한가 진입.. -29.92% ↓",증권News봇,2022.04.13
"<유>유나이티드제약, 매수잔량 438% 급증",증권News봇,2022.04.07
"오후 2:00 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 전기전자업(1.05%↓)",증권News봇,2022.04.06
해외 경제대국으로부터 막대한 임상비용 지원!,증권종목·투자전략,2022.04.06
"<유>유나이티드제약, 매수잔량 371% 급증",증권News봇,2022.04.06
"<유>유나이티드제약, 전일 대비 12.64% 상승.. 일일회전율은 11.53% 기록",증권News봇,2022.04.06
"<유>유나이티드제약, 매도잔량 326% 급증",증권News봇,2022.04.06
"<유>유나이티드제약, 매수잔량 308% 급증",증권News봇,2022.04.04
"[개장 시황] 코스피 2729.86.. 외국인과 기관의 '팔자' 기조에 하락 출발 (▼9.99, -0.36%)",증권News봇,2022.04.04
"<유>유나이티드제약, 매수잔량 1024% 급증",증권News봇,2022.04.01
"<유>유나이티드제약, 장중 신저가 기록.. 44,250→43,250(▼1,000)",증권News봇,2022.04.01
