날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,3310,3360,3305,3320,562722,-0.3003003003003003
2024-05-03,3325,3385,3295,3315,990979,-0.15060240963855423
2024-05-07,3340,3385,3325,3335,667641,0.603318250377074
2024-05-08,3330,3370,3315,3345,793234,0.29985007496251875
2024-05-09,3360,3365,3320,3320,522782,-0.7473841554559043
2024-05-10,3335,3340,3260,3285,644367,-1.0542168674698795
2024-05-13,3295,3375,3285,3335,1070294,1.5220700152207
2024-05-14,3365,3430,3355,3365,1408532,0.8995502248875562
2024-05-16,3395,3395,3340,3345,788004,-0.5943536404160475
2024-05-17,3345,3345,3290,3290,596135,-1.6442451420029895
2024-05-20,3325,3485,3310,3470,3426423,5.47112462006079
2024-05-21,3550,3575,3395,3410,4000190,-1.729106628242075
2024-05-22,3455,3480,3340,3350,1503491,-1.7595307917888565
2024-05-23,3335,3335,3250,3295,955648,-1.6417910447761193
2024-05-24,3265,3290,3185,3215,1194949,-2.4279210925644916
2024-05-27,3215,3225,3075,3115,1603161,-3.1104199066874028
2024-05-28,3115,3170,3115,3130,653116,0.4815409309791332
2024-05-29,3165,3170,3095,3100,570085,-0.9584664536741214
2024-05-30,3090,3155,3090,3100,532354,0.0
2024-05-31,3100,3115,3070,3100,334113,0.0
