날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,10790,10870,10630,10740,2868,-0.46339202965708987
2024-01-03,10840,10900,10710,10850,2214,1.0242085661080074
2024-01-04,10840,10910,10730,10780,1692,-0.6451612903225806
2024-01-05,10850,11300,10840,11010,7494,2.1335807050092765
2024-01-08,11170,11190,11010,11190,2059,1.6348773841961852
2024-01-09,11200,11300,11150,11250,4874,0.5361930294906166
2024-01-10,11270,11300,11150,11200,1902,-0.4444444444444444
2024-01-11,11020,11450,11020,11380,5311,1.607142857142857
2024-01-12,11210,11350,11120,11340,3147,-0.35149384885764495
2024-01-15,11340,11340,11150,11160,1147,-1.5873015873015872
2024-01-16,11270,11270,10650,10860,4075,-2.6881720430107525
2024-01-17,10860,10860,10520,10530,11168,-3.0386740331491713
2024-01-18,10530,10800,10530,10630,4724,0.949667616334283
2024-01-19,10710,10840,10530,10830,1904,1.881467544684854
2024-01-22,10800,10990,10560,10650,5488,-1.662049861495845
2024-01-23,10470,10690,10460,10690,4618,0.3755868544600939
2024-01-24,10670,10700,10500,10660,803,-0.2806361085126286
2024-01-25,10750,10750,10430,10490,6656,-1.594746716697936
2024-01-26,10400,10570,10400,10530,2633,0.3813155386081983
2024-01-29,10530,10550,10420,10530,1396,0.0
2024-01-30,10450,10690,10100,10500,5743,-0.2849002849002849
2024-01-31,10500,10670,10490,10650,599,1.4285714285714286
