,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,703.04,705.14,697.8,698.96,6714978,127158265420,130349839592700,,,,,,,
1,2017-01-03,700.4,708.24,695.29,708.06,12567160,247010405742,131624418213630,,,,,,,
2,2017-01-04,709.12,719.45,706.14,719.45,16772286,293519548010,133712243335170,,,,,,,
3,2017-01-05,712.81,714.86,706.01,708.14,27302762,739816246035,131884656562520,,,,,,,
4,2017-01-06,704.14,709.12,702.89,709.1,11931701,287788324815,132027419350280,,,,,,,
5,2017-01-09,707.37,707.37,702.19,703.98,10728960,222033254390,131078138015480,,,,,,,
6,2017-01-10,701.92,705.86,700.6,703.68,11516155,246369882745,130853022297470,,,,,,,
7,2017-01-11,701.55,712.88,700.44,711.0,21301075,353792848480,132364657866350,,,,,,,
8,2017-01-12,712.31,716.07,710.57,714.94,17073070,317170070635,132777816525980,,,,,,,
9,2017-01-13,712.59,715.52,709.21,712.63,17543768,290686220695,132452906000050,,,,,,,
10,2017-01-16,716.7,728.02,715.74,723.29,16658551,372052880561,134237675292940,,,,,,,
11,2017-01-17,725.91,737.26,722.89,735.7,22567868,396387250026,136524329896400,,,,,,,
12,2017-01-18,732.67,741.23,731.21,738.14,15843496,330058691983,137016421037920,,,,,,,
13,2017-01-19,734.88,739.84,730.64,731.71,14184796,272684929838,135910525237350,,,,,,,
14,2017-01-20,729.21,736.49,729.21,730.65,15311682,247492692805,138729911382930,,68.34359134486337,,,,,
15,2017-01-23,730.95,732.39,721.78,721.78,11889191,252465616445,136913051904230,,57.717244561079205,,,,,
16,2017-01-24,722.16,723.78,718.4,719.88,11311241,238600122950,136466930898550,,55.71875334567204,,,,,
17,2017-01-25,724.27,728.53,720.34,725.31,14373397,327544533467,137222464097530,,59.983264216633984,,,,,
18,2017-01-26,727.19,736.64,723.75,732.86,20611483,387198575490,138406644040280,,65.02661180255522,,,,,
19,2017-01-31,731.57,741.13,730.28,731.63,16798643,349065163646,138263129695100,719.0445,63.619874854125456,695.8945682722389,719.0445,742.1944317277611,6.439081789169126,0.7718258556440505
20,2017-02-01,733.66,738.84,729.83,736.79,13925420,300012902600,138949622547640,720.936,66.85892474305894,698.488029579492,720.936,743.383970420508,6.227451651882553,0.853127692682543
21,2017-02-02,732.57,738.72,729.6,732.26,17214623,326251527807,137944123482080,722.146,61.66798055922056,699.9977879728407,722.146,744.2942120271592,6.133998395659403,0.7283254284273089
22,2017-02-03,733.46,742.21,732.81,737.54,13771449,317597118248,138956921942700,723.0505,65.07192188058139,699.95911244966,723.0505,746.1418875503401,6.387212940269061,0.8137425147885172
23,2017-02-06,747.41,753.58,744.85,744.85,28062901,424580463610,140464662582820,724.886,69.15571065902203,701.0047316919724,724.886,748.7672683080275,6.5889721440412785,0.9179845002890673
24,2017-02-07,745.33,748.14,739.71,748.14,14417121,259397629208,141302359153570,726.838,70.80990775304174,702.0714115389301,726.838,751.6045884610699,6.814885424556748,0.9300551937842432
25,2017-02-08,746.39,748.0,738.12,745.2,14861210,300079207462,140850424153560,728.899,67.3346485764898,705.2488838057823,728.899,752.5491161942177,6.489271131999833,0.8446283279569153
26,2017-02-09,743.66,754.89,742.85,748.13,15652888,331779986630,141306774120430,731.1215,68.96917328335901,709.068458237014,731.1215,753.1745417629859,6.032661264368758,0.8856270754573933
27,2017-02-10,753.19,757.35,750.84,754.03,15798051,323679021345,142339534059810,733.2729999999999,72.00674556396508,711.0963058369827,733.2729999999999,755.4496941630172,6.048686959159075,0.9679913031089923
28,2017-02-13,755.62,755.9,748.77,754.48,15204360,249736588556,142554475353920,735.25,72.23002766365386,712.9139475287149,735.25,757.5860524712851,6.075770818438666,0.9304699772872084
29,2017-02-14,756.29,757.32,751.44,755.01,12672414,261998665459,142653053208250,737.3689999999999,72.50816055722662,715.9985241980903,737.3689999999999,758.7394758019095,5.796412868430761,0.9127423311376092
30,2017-02-15,754.1,755.59,746.8,747.02,14833134,282322985404,141212323542040,738.5555,62.3670061191703,717.8178333279753,738.5555,759.2931666720248,5.615736846323591,0.7040851589976275
31,2017-02-16,747.88,748.12,734.1,737.78,15087189,386056898292,139218534425050,738.6595,53.11515133914146,717.9593294934557,738.6595,759.3596705065443,5.604793685465165,0.47875621363307236
32,2017-02-17,737.74,742.62,735.24,740.03,10369440,252296024260,139381425411590,738.754,54.870757845102695,718.0469235284165,738.754,759.4610764715835,5.605946356049102,0.5308107231301101
33,2017-02-20,739.26,740.49,729.66,733.24,12675262,237078703120,137953129477720,738.8304999999999,48.91779129236196,718.2169884359794,738.8304999999999,759.4440115640205,5.580038063945802,0.36439719446545593
34,2017-02-21,734.89,743.72,733.93,740.89,17277865,326614842460,139583776398420,739.3425,54.859788190708024,719.0611668337605,739.3425,759.6238331662395,5.486316062241656,0.538150845097698
35,2017-02-22,741.02,741.55,737.43,739.24,14528445,287514016884,139361934314620,740.2155,53.41652486311782,721.5983632974884,740.2155,758.8326367025116,5.030193694271905,0.4738010195770758
36,2017-02-23,736.62,741.66,734.5,740.27,12397381,309529370685,139564689270220,741.2349999999999,54.22608199171233,725.1187243756502,741.2349999999999,757.3512756243496,4.348492886695763,0.4700613211608914
37,2017-02-24,741.67,745.39,737.33,738.43,15545988,334485447485,139252107847820,741.891,52.471770854590254,727.4388210639362,741.891,756.3431789360637,3.8960383495860644,0.3802602702571209
