날짜,시가총액,거래량,거래대금,상장주식수
2021-07-01,126702080000,12452,214860500,7366400
2021-07-02,125228800000,10638,181875000,7366400
2021-07-05,124492160000,18228,307153400,7366400
2021-07-06,125965440000,4720,80328850,7366400
2021-07-07,123755520000,14554,244601650,7366400
2021-07-08,123018880000,13067,218693000,7366400
2021-07-09,123387200000,14516,239473300,7366400
2021-07-12,124860480000,8303,139962400,7366400
2021-07-13,130016960000,224291,4019372750,7366400
2021-07-14,133700160000,95081,1715226450,7366400
2021-07-15,133700160000,51981,951750950,7366400
2021-07-16,136278400000,144587,2699999600,7366400
2021-07-19,135173440000,48086,888782950,7366400
2021-07-20,128912000000,40060,711377550,7366400
2021-07-21,129280320000,30053,526090450,7366400
2021-07-22,127438720000,47960,819221300,7366400
2021-07-23,127438720000,10991,189528250,7366400
2021-07-26,127807040000,14017,244625550,7366400
2021-07-27,128175360000,12551,218291450,7366400
2021-07-28,126333760000,14019,240513100,7366400
2021-07-29,128543680000,23671,411805200,7366400
2021-07-30,128543680000,20631,361914450,7366400
2021-08-02,128543680000,12595,219065050,7366400
2021-08-03,128175360000,19211,336144450,7366400
2021-08-04,129280320000,10228,178878450,7366400
2021-08-05,130753600000,14879,261693700,7366400
2021-08-06,130385280000,16924,301311700,7366400
2021-08-09,139961600000,163236,3055945600,7366400
2021-08-10,140329920000,109125,2073164400,7366400
2021-08-11,143276480000,79382,1555867200,7366400
2021-08-12,148801280000,111059,2221179450,7366400
2021-08-13,144749760000,79367,1580977300,7366400
2021-08-17,132963520000,78445,1453662650,7366400
2021-08-18,137383360000,48339,894494250,7366400
2021-08-19,133700160000,33124,607708550,7366400
2021-08-20,131858560000,29319,526786750,7366400
2021-08-23,130385280000,23187,410671750,7366400
2021-08-24,130753600000,22079,394317250,7366400
2021-08-25,131121920000,9984,176813000,7366400
2021-08-26,128175360000,11812,207428350,7366400
2021-08-27,129648640000,14006,246710000,7366400
2021-08-30,128912000000,8927,156495400,7366400
2021-08-31,132226880000,26711,478411500,7366400
2021-09-01,130753600000,23233,412874650,7366400
2021-09-02,128912000000,13611,238497150,7366400
2021-09-03,132963520000,29066,519308950,7366400
2021-09-06,134068480000,21339,388817500,7366400
2021-09-07,137751680000,55439,1033246400,7366400
2021-09-08,137383360000,23600,442131500,7366400
2021-09-09,137383360000,20308,383211000,7366400
2021-09-10,136278400000,17182,317294500,7366400
2021-09-13,132963520000,36594,662276550,7366400
2021-09-14,135541760000,21235,388596250,7366400
2021-09-15,135173440000,10393,191122300,7366400
2021-09-16,134805120000,13023,238868750,7366400
2021-09-17,133331840000,18767,338342100,7366400
2021-09-23,133331840000,16013,288660750,7366400
2021-09-24,136646720000,44986,836516150,7366400
2021-09-27,142171520000,79745,1531075650,7366400
2021-09-28,138488320000,39933,758394500,7366400
2021-09-29,139961600000,27715,516656650,7366400
2021-09-30,142908160000,23604,454695300,7366400
