,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,0.0,0.0,0.0,2450.75,0,0,0,,,,,,,
1,2017-01-03,0.0,0.0,0.0,2458.83,0,0,0,,,,,,,
2,2017-01-04,0.0,0.0,0.0,2467.07,0,0,0,,,,,,,
3,2017-01-05,0.0,0.0,0.0,2483.39,0,0,0,,,,,,,
4,2017-01-06,0.0,0.0,0.0,2488.28,0,0,0,,,,,,,
5,2017-01-09,0.0,0.0,0.0,2474.26,0,0,0,,,,,,,
6,2017-01-10,0.0,0.0,0.0,2457.72,0,0,0,,,,,,,
7,2017-01-11,0.0,0.0,0.0,2465.57,0,0,0,,,,,,,
8,2017-01-12,0.0,0.0,0.0,2467.13,0,0,0,,,,,,,
9,2017-01-13,0.0,0.0,0.0,2469.36,0,0,0,,,,,,,
10,2017-01-16,0.0,0.0,0.0,2455.61,0,0,0,,,,,,,
11,2017-01-17,0.0,0.0,0.0,2456.57,0,0,0,,,,,,,
12,2017-01-18,0.0,0.0,0.0,2468.76,0,0,0,,,,,,,
13,2017-01-19,0.0,0.0,0.0,2462.56,0,0,0,,,,,,,
14,2017-01-20,0.0,0.0,0.0,2457.78,0,0,0,,48.19598327192742,,,,,
15,2017-01-23,0.0,0.0,0.0,2440.7,0,0,0,,38.34655508450845,,,,,
16,2017-01-24,0.0,0.0,0.0,2427.66,0,0,0,,32.83024462628349,,,,,
17,2017-01-25,0.0,0.0,0.0,2415.03,0,0,0,,28.546825182743103,,,,,
18,2017-01-26,0.0,0.0,0.0,2442.16,0,0,0,,45.11284954982688,,,,,
19,2017-01-31,0.0,0.0,0.0,2439.42,0,0,0,2457.4305,44.00324825533694,2422.69877762693,2457.4305,2492.1622223730697,2.82666975713614,0.24071974020550088
20,2017-02-01,0.0,0.0,0.0,2463.3,0,0,0,2458.058,54.505728094413705,2423.378295502989,2458.058,2492.737704497011,2.821715720053049,0.5755773452517743
21,2017-02-02,0.0,0.0,0.0,2449.52,0,0,0,2457.5924999999997,48.816008475829186,2422.7173593551224,2457.5924999999997,2492.467640644877,2.8381548726957235,0.38426569971144325
22,2017-02-03,0.0,0.0,0.0,2449.41,0,0,0,2456.7095,48.77224119315619,2421.944823401476,2456.7095,2491.474176598524,2.830182127640582,0.39501556300526663
