날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,1610,1610,1500,1520,1025630,-6.748466257668712
2020-08-04,1540,1545,1510,1525,490387,0.3289473684210526
2020-08-05,1535,1545,1500,1525,461837,0.0
2020-08-06,1530,1580,1525,1540,588123,0.9836065573770493
2020-08-07,1580,1590,1525,1535,533173,-0.3246753246753247
2020-08-10,1540,1885,1515,1665,17383963,8.469055374592834
2020-08-11,1665,1715,1590,1635,2669166,-1.8018018018018018
2020-08-12,1625,2125,1560,2125,28556474,29.96941896024465
2020-08-13,2305,2390,2000,2050,30892612,-3.5294117647058822
2020-08-14,2035,2205,1880,1880,6597072,-8.292682926829269
2020-08-18,1880,1885,1695,1725,3160580,-8.24468085106383
2020-08-19,1760,2045,1750,1980,15540988,14.782608695652174
2020-08-20,1920,1925,1730,1805,3018177,-8.83838383838384
2020-08-21,1810,1815,1715,1740,1592704,-3.6011080332409975
2020-08-24,1720,1960,1655,1815,3598247,4.310344827586207
2020-08-25,1815,1920,1805,1900,2359684,4.683195592286501
2020-08-26,1910,1930,1845,1870,1096645,-1.5789473684210527
2020-08-27,1910,1910,1790,1805,897804,-3.4759358288770055
2020-08-28,1805,2025,1805,1860,5010319,3.0470914127423825
2020-08-31,1850,1925,1830,1875,849576,0.8064516129032258
