날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,4710,4800,4710,4800,35214,0.7345225603357817
2024-01-03,4800,4900,4740,4755,54435,-0.9375
2024-01-04,4800,4830,4765,4785,59252,0.6309148264984227
2024-01-05,4730,4815,4730,4735,98709,-1.044932079414838
2024-01-08,4740,4800,4700,4700,46808,-0.7391763463569165
2024-01-09,4775,4780,4705,4720,32580,0.425531914893617
2024-01-10,4645,4820,4575,4670,70836,-1.059322033898305
2024-01-11,4715,4715,4640,4660,52213,-0.21413276231263384
2024-01-12,4700,4750,4590,4700,125735,0.8583690987124464
2024-01-15,4700,4790,4680,4705,120213,0.10638297872340426
2024-01-16,4695,4735,4645,4710,58629,0.10626992561105207
2024-01-17,4710,4770,4500,4690,78952,-0.42462845010615713
2024-01-18,4690,4785,4630,4680,107219,-0.21321961620469082
2024-01-19,4700,4700,4630,4635,113185,-0.9615384615384616
2024-01-22,4570,4675,4420,4465,196102,-3.6677454153182305
2024-01-23,4465,4510,4350,4455,287438,-0.22396416573348266
2024-01-24,4455,4515,4385,4415,169855,-0.8978675645342313
2024-01-25,4415,4490,4410,4485,91746,1.5855039637599093
2024-01-26,4510,4595,4480,4510,82747,0.5574136008918618
2024-01-29,4625,5120,4530,5040,541502,11.751662971175167
2024-01-30,5000,5870,5000,5700,2965124,13.095238095238097
2024-01-31,5600,5800,5430,5780,953125,1.4035087719298245
