날짜,시가총액,거래량,거래대금,상장주식수
2021-01-04,52344390000,8047,255003450,1646050
2021-01-05,54484255000,7646,245666100,1646050
2021-01-06,53496625000,7289,239609850,1646050
2021-01-07,53002810000,6623,213931750,1646050
2021-01-08,54319650000,15257,507423650,1646050
2021-01-11,53908137500,19147,635968600,1646050
2021-01-12,53167415000,6272,204463500,1646050
2021-01-13,53249717500,4558,147268200,1646050
2021-01-14,52673600000,3272,105001900,1646050
2021-01-15,51932877500,3556,112949800,1646050
2021-01-18,51439062500,2803,87856900,1646050
2021-01-19,52344390000,2155,68317450,1646050
2021-01-20,52920507500,5419,173923200,1646050
2021-01-21,53990440000,5502,178555100,1646050
2021-01-22,56377212500,30794,1041278350,1646050
2021-01-25,57447145000,62120,2191495050,1646050
2021-01-26,54731162500,17350,583660350,1646050
2021-01-27,54648860000,8742,291661900,1646050
2021-01-28,52920507500,5148,166327250,1646050
2021-01-29,49793012500,8982,279703500,1646050
2021-02-01,50369130000,3204,97524200,1646050
2021-02-02,51685970000,18522,599920700,1646050
2021-02-03,51109852500,6791,212807600,1646050
2021-02-04,51109852500,2397,74579800,1646050
2021-02-05,52591297500,4522,141825750,1646050
2021-02-08,52673600000,4833,154816250,1646050
2021-02-09,50780642500,29918,909344700,1646050
2021-02-10,49628407500,8125,244292150,1646050
2021-02-15,49710710000,7913,238263650,1646050
2021-02-16,49299197500,4578,137349900,1646050
2021-02-17,49463802500,7010,211119550,1646050
2021-02-18,49134592500,4190,125416250,1646050
2021-02-19,49134592500,3483,103627500,1646050
2021-02-22,48229265000,3065,90209450,1646050
2021-02-23,47570845000,3426,99258650,1646050
2021-02-24,45101770000,3036,85697050,1646050
2021-02-25,45595585000,3013,83722150,1646050
2021-02-26,43949535000,6790,180704500,1646050
2021-03-02,44114140000,2788,75346300,1646050
2021-03-03,44196442500,1534,41483750,1646050
2021-03-04,44278745000,1545,41085700,1646050
2021-03-05,43538022500,2674,69765900,1646050
2021-03-08,42468090000,1763,45619850,1646050
2021-03-09,40986645000,6668,162854850,1646050
2021-03-10,40986645000,833,20824400,1646050
2021-03-11,41233552500,932,23206100,1646050
2021-03-12,41562762500,2163,54599700,1646050
2021-03-15,41891972500,2402,61034950,1646050
2021-03-16,43784930000,35860,990886150,1646050
2021-03-17,43455720000,6327,162625250,1646050
2021-03-18,43620325000,1086,28761600,1646050
2021-03-19,42961905000,1576,40682600,1646050
2021-03-22,42550392500,2724,70075250,1646050
2021-03-23,41480460000,2190,55442500,1646050
2021-03-24,39834410000,15722,377314650,1646050
2021-03-25,40081317500,2026,49278350,1646050
2021-03-26,39669805000,2019,48886650,1646050
2021-03-29,38599872500,2965,70214200,1646050
2021-03-30,39340595000,2702,64381650,1646050
2021-03-31,39422897500,2343,56242450,1646050
