news_title,news_category,news_date
"[마감 시황] 개인과 외국인의 동반 매도세.. 코스피 3001.66(▼8.57, -0.28%) 하락 마감",증권News봇,2021.12.13
"<유>크라운제과우, 전일 대비 14.44% 상승.. 일일회전율은 13.72% 기록",증권News봇,2021.12.10
"[기업공시 11월 12일]메리츠증권, 1,400억 규모 자사주 취득 신탁계약 체결 등",증권종목·투자전략,2021.11.13
장 마감 후 기업공시 [11월 12일],증권종목·투자전략,2021.11.12
"<유>크라운제과우, 매도잔량 1206% 급증",증권News봇,2021.11.05
"오후 12:01 현재 코스피는 50:50으로 보합세, 매도강세 업종은 금융업(0.86%↑)",증권News봇,2021.10.21
"오전 11:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 통신업(1.05%↑)",증권News봇,2021.10.21
"오전 11:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 금융업(0.81%↑)",증권News봇,2021.10.21
"<유>크라운제과우, 매도잔량 673% 급증",증권News봇,2021.10.21
"오전 10:30 현재 코스피는 48:52으로 매수우위, 매수강세 업종은 종이목재업(0.33%↓)",증권News봇,2021.10.21
"<유>크라운제과우, 전일 대비 15.75% 상승.. 일일회전율은 13.46% 기록",증권News봇,2021.10.21
