Date,SMB
2021-07-01,0.0
2021-07-02,0.0021014033020528844
2021-07-05,-0.005850403231551615
2021-07-06,0.0030190816287498645
2021-07-07,0.00048280188953186975
2021-07-08,-0.009019844855956083
2021-07-09,-0.0015558746270331048
2021-07-12,0.003831651375976186
2021-07-13,0.00027609265070260847
2021-07-14,0.0032284754522343695
2021-07-15,-0.0021690330264141355
2021-07-16,0.004830856564346009
2021-07-19,0.0024105754128291856
2021-07-20,-0.005623365081765197
2021-07-21,0.003104667083111079
2021-07-22,-0.007144001634642683
2021-07-23,0.006818395348417106
2021-07-26,0.0029097975893204175
2021-07-27,0.0013105724346129666
2021-07-28,-0.006576596270318147
2021-07-29,0.00433577718462308
2021-07-30,0.008007315593546172
2021-08-02,-0.011557924388534313
2021-08-03,-0.015472821691238425
2021-08-04,-0.0016825372131454852
2021-08-05,0.011226760504786881
2021-08-06,0.0044925404564665206
2021-08-09,-0.002452163016334774
2021-08-10,-0.002791387745902818
2021-08-11,0.0031623871186778896
2021-08-12,0.005985782826662733
2021-08-13,0.003826627609982758
2021-08-17,-0.018034708557994827
2021-08-18,0.005038055475417913
2021-08-19,-0.014887220626610853
2021-08-20,-0.01847028094267722
2021-08-23,0.01665048560444915
2021-08-24,0.0114114068689819
2021-08-25,0.0008213116651394348
2021-08-26,0.008391851726157418
2021-08-27,0.00888183791851116
2021-08-30,0.008049386776152856
2021-08-31,-0.017535855558318714
2021-09-01,0.012801391358261194
2021-09-02,0.012778982428013896
2021-09-03,-0.0035408747544913854
2021-09-06,0.001458808285260238
2021-09-07,0.011985275642697024
2021-09-08,0.007875177300803005
2021-09-09,0.014367890489283663
2021-09-10,-0.00037948452947733635
2021-09-13,-0.01076313288671249
2021-09-14,0.0013293161078691274
2021-09-15,-0.0067270481511643165
2021-09-16,0.011183701489194675
2021-09-17,-0.0017359865175365918
2021-09-23,-0.007313197259990134
2021-09-24,0.007015224004346399
2021-09-27,0.0003386612824705093
2021-09-28,-0.0011834765195917196
2021-09-29,0.00816785314819135
2021-09-30,-0.0008558818321926509
