rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 49 기 3분기말,548214915507,제 48 기말,456651991077,1,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 49 기 3분기말,103616976944,제 48 기말,80455562934,2,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 49 기 3분기말,33204003877,제 48 기말,30100743933,3,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치 측정 금융자산,-,제 49 기 3분기말,26420370104,제 48 기말,22636278958,4,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 49 기 3분기말,164664988855,제 48 기말,106906020336,5,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,기타수취채권,-,제 49 기 3분기말,3890552564,제 48 기말,2940635505,6,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 49 기 3분기말,0,제 48 기말,751530,7,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,dart_ShortTermAdvancePayments,선급금,-,제 49 기 3분기말,1741763919,제 48 기말,761954197,8,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,dart_ShortTermPrepaidExpenses,선급비용,-,제 49 기 3분기말,1671657342,제 48 기말,1491849796,9,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,dart_CurrentDerivativeAsset,파생상품자산,-,제 49 기 3분기말,2602489677,제 48 기말,0,10,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_CurrentContractAssets,반품환불자산,-,제 49 기 3분기말,162978549,제 48 기말,143031900,11,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 49 기 3분기말,120630343934,제 48 기말,97749886563,12,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtAmortisedCost,상각후원가 측정 금융채권,-,제 49 기 3분기말,89608789742,제 48 기말,113465275425,13,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 49 기 3분기말,1052514917334,제 48 기말,1026939847579,14,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 49 기 3분기말,11000000,제 48 기말,11000000,15,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 49 기 3분기말,600000000,제 48 기말,600000000,16,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 49 기 3분기말,731992383291,제 48 기말,732091542542,17,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 49 기 3분기말,2258130725,제 48 기말,2238327799,18,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 49 기 3분기말,9245019650,제 48 기말,5240239610,19,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,dart_LongTermTradeReceivablesGross,장기기타수취채권,-,제 49 기 3분기말,2561501695,제 48 기말,1734479641,20,KRW,,,,,연결,,
20221114001540,11014,2022,00119007,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치 측정 금융자산,-,제 49 기 3분기말,173598212051,제 48 기말,164489239875,21,KRW,,,,,연결,,
