rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 8 기 반기말,851863202168,제 7 기말,944050170382,7,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 8 기 반기말,315362917206,제 7 기말,421382346857,8,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 8 기 반기말,59535862976,제 7 기말,116966223559,9,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentContractAssets,유동계약자산,-,제 8 기 반기말,28064045576,제 7 기말,47109872060,10,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,유동 당기손익-공정가치 측정 금융자산,-,제 8 기 반기말,11538547658,제 7 기말,11538547658,11,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 8 기 반기말,511209285,제 7 기말,356508580,12,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 8 기 반기말,38436717468,제 7 기말,38096106614,13,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 8 기 반기말,24239092410,제 7 기말,35198069169,14,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 8 기 반기말,6552282552,제 7 기말,2834972068,15,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 8 기 반기말,146485159281,제 7 기말,169282047149,16,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 8 기 반기말,536500284962,제 7 기말,522667823525,17,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_InvestedAssetForPostemploymentBenefit,순확정급여자산,-,제 8 기 반기말,4818362086,제 7 기말,0,18,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 8 기 반기말,560542804,제 7 기말,398568019,19,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 8 기 반기말,120891073109,제 7 기말,116319105574,20,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 8 기 반기말,15004389378,제 7 기말,16657794150,21,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 8 기 반기말,10406161303,제 7 기말,14634706944,22,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,비유동 당기손익-공정가치 측정 금융자산,-,제 8 기 반기말,14081071836,제 7 기말,14478255140,23,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,비유동 기타포괄손익-공정가치 측정 금융자산,-,제 8 기 반기말,4616843166,제 7 기말,4902775524,24,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 8 기 반기말,220471908,제 7 기말,242957150,25,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 8 기 반기말,2793005773,제 7 기말,2007186957,26,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 8 기 반기말,363108363599,제 7 기말,353026474067,27,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 8 기 반기말,438210208387,제 7 기말,451054726654,29,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 8 기 반기말,404203698590,제 7 기말,417202621162,30,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 8 기 반기말,312244969012,제 7 기말,312244969012,31,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 8 기 반기말,-645868916,제 7 기말,-690909285,32,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_OtherCapitalAdjustments,기타자본조정,-,제 8 기 반기말,-97076128910,제 7 기말,-98410948248,33,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 8 기 반기말,75646835000,제 7 기말,76981655000,34,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 8 기 반기말,114033892404,제 7 기말,127077854683,35,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 8 기 반기말,34006509797,제 7 기말,33852105492,36,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 8 기 반기말,851863202168,제 7 기말,944050170382,37,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 8 기 반기말,251254881251,제 7 기말,351253639985,39,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentContractLiabilities,유동계약부채,-,제 8 기 반기말,43418618003,제 7 기말,50957822566,40,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동리스부채,-,제 8 기 반기말,3651909972,제 7 기말,2953868375,41,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 8 기 반기말,54236465852,제 7 기말,43123078728,42,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentProvisions,유동충당부채,-,제 8 기 반기말,2854842611,제 7 기말,3037902979,43,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 8 기 반기말,48852696,제 7 기말,7378042703,44,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 8 기 반기말,6815681277,제 7 기말,5378414886,45,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 8 기 반기말,35036645683,제 7 기말,53373857922,46,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 8 기 반기말,13964000000,제 7 기말,13964000000,47,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,-,제 8 기 반기말,91227865157,제 7 기말,171086651826,48,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 8 기 반기말,413652993781,제 7 기말,492995443728,49,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 8 기 반기말,162398112530,제 7 기말,141741803743,50,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 8 기 반기말,110116162287,제 7 기말,86565399911,51,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타비유동채무,-,제 8 기 반기말,224789523,제 7 기말,224789523,52,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채 및 기타장기급여부채,-,제 8 기 반기말,3549203813,제 7 기말,6594340835,53,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 8 기 반기말,1415134492,제 7 기말,1589760930,54,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동 리스부채,-,제 8 기 반기말,2950634937,제 7 기말,3333006964,55,KRW,,,,,연결
20240813001479,11012,2024,01262032,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 8 기 반기말,44142187478,제 7 기말,43434505580,56,KRW,,,,,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 8 기 반기,5843324375,,,6,KRW,14793400161,제 7 기 반기,10920699474,22798202131,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 8 기 반기,616550797,,,7,KRW,1357980445,제 7 기 반기,1248374028,1611162641,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,dart_OtherLosses,기타손실,-,제 8 기 반기,390299791,,,8,KRW,1378329364,제 7 기 반기,279758420,1124424256,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 8 기 반기,21315104196,,,9,KRW,39470064689,제 7 기 반기,18426902334,33426587530,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,-표준계정코드 미사용-,대손상각비(대손충당금환입),-,제 8 기 반기,80880555,,,10,KRW,81764998,제 7 기 반기,83391133,-487350585,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 8 기 반기,-5030031933,,,11,KRW,-14148831,제 7 기 반기,1349486965,8892842167,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 8 기 반기,-845336031,,,13,KRW,-2098292154,제 7 기 반기,-97291227,-945911288,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주,-,제 8 기 반기,-4184695902,,,14,KRW,2084143323,제 7 기 반기,1446778192,9838753455,연결
20240813001479,11012,2024,01262032,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 8 기 반기,259301895821,,,15,KRW,508720943228,제 7 기 반기,255227371764,499678677648,연결
