Date,SMB
2019-01-02,0.0
2019-01-03,0.0006965927056541421
2019-01-04,-0.0030692046466380685
2019-01-07,0.0009124885719071774
2019-01-08,0.009646911912726042
2019-01-09,-0.008755910146609702
2019-01-10,-0.0019701372009037765
2019-01-11,0.0016663747213829794
2019-01-14,0.01509844179509856
2019-01-15,-0.008917474824486016
2019-01-16,0.007880935697288871
2019-01-17,-0.009606622537660647
2019-01-18,0.004060727722279722
2019-01-21,0.005791693970506606
2019-01-22,0.0016097207995188212
2019-01-23,-0.0011921103151077972
2019-01-24,0.0027491391636911278
2019-01-25,-0.008739944787164555
2019-01-28,0.00041404479878215383
2019-01-29,-0.011940828961811034
2019-01-30,-0.0062246960182916755
2019-01-31,0.0038735242073685283
2019-02-01,0.005943560343360188
2019-02-07,0.004151013296509132
2019-02-08,0.015911309433305543
2019-02-11,-0.005120580880735526
2019-02-12,-0.003220353733009773
2019-02-13,0.003279016923919409
2019-02-14,-0.013893399318295474
2019-02-15,0.01158214535166191
2019-02-18,-0.0033393605957057204
2019-02-19,0.003935742234875139
2019-02-20,-0.014470990684802731
2019-02-21,-0.004761224873479075
2019-02-22,-0.0023259932877867096
2019-02-25,0.0015488690487139856
2019-02-26,0.004185325449450827
2019-02-27,0.0016370349061685108
2019-02-28,-0.02692950700224339
2019-03-04,0.016930562487038836
2019-03-05,0.008701236665696332
2019-03-06,0.0017260179841110945
2019-03-07,-0.010023949486519745
2019-03-08,0.009361508837171906
2019-03-11,-0.001506421154219062
2019-03-12,7.714849001061452e-05
2019-03-13,0.0074492886556820626
2019-03-14,0.012645069686750166
2019-03-15,-0.01991413816507215
2019-03-18,0.008597282513341797
2019-03-19,-0.0003571258098188368
2019-03-20,-0.005557786565789424
2019-03-21,-0.015861459003191913
2019-03-22,-0.0037092929403530484
2019-03-25,0.0027322589697960087
2019-03-26,0.0059272247193193905
2019-03-27,-0.0006561912065502495
2019-03-28,-0.005224758781943728
2019-03-29,0.0036555306845484914
