Date,SMB
2019-04-01,0.0
2019-04-02,-0.003568091388372663
2019-04-03,-0.005511300774494687
2019-04-04,0.003044873605874132
2019-04-05,0.002897765989875234
2019-04-08,0.004804493495885076
2019-04-09,0.001183038698837846
2019-04-10,0.0010438133805403815
2019-04-11,0.012218005512805052
2019-04-12,0.002554603837734648
2019-04-15,-0.0005859387498901025
2019-04-16,-0.009329831142200762
2019-04-17,0.0017051671024443937
2019-04-18,0.0051965274991950805
2019-04-19,0.006630599822794236
2019-04-22,0.00031238491373186683
2019-04-23,-0.0014922340168777026
2019-04-24,0.003129853451313447
2019-04-25,-0.0017234671310071281
2019-04-26,0.0017862214255172093
2019-04-29,-0.01312883839528789
2019-04-30,0.005620870572873082
2019-05-02,0.0024907916753720283
2019-05-03,0.011790101897070304
2019-05-07,0.0011490700542579058
2019-05-08,0.0026490369791787316
2019-05-09,0.010525292386172391
2019-05-10,-0.006915306512354613
2019-05-13,-0.00168210481306319
2019-05-14,0.009135911645503203
2019-05-15,0.008328910012142643
2019-05-16,0.008375275633814683
2019-05-17,0.0029095259270384144
2019-05-20,-0.011359095579314027
2019-05-21,-0.0063005210518620736
2019-05-22,0.001049597394843671
2019-05-23,-0.00968417128954191
2019-05-24,-0.0025255523371748856
2019-05-27,-0.006199290678686409
2019-05-28,0.009729715116587823
2019-05-29,-0.0003919158065062156
2019-05-30,-0.010256308496981559
2019-05-31,0.00454715312627707
2019-06-03,-0.01845158541010128
2019-06-04,0.008745797067299943
2019-06-05,0.00871045135491455
2019-06-07,0.010773492171775034
2019-06-10,-0.0036474524794407603
2019-06-11,0.009342481046516138
2019-06-12,0.0035376493111624052
2019-06-13,0.010950517057035092
2019-06-14,0.0004943832709534135
2019-06-17,0.0005753086689438414
2019-06-18,-0.007009401065804721
2019-06-19,-0.007165807808082292
2019-06-20,0.0008966825403602385
2019-06-21,-0.002640453427122935
2019-06-24,-0.0009311695199912817
2019-06-25,-0.0053208574185515944
2019-06-26,-0.002992692204091263
2019-06-27,-0.011751011038169112
2019-06-28,-0.0034909016927253678
