Date,SMB
2019-10-01,0.0
2019-10-02,0.014094170271468531
2019-10-04,-0.005874627332730142
2019-10-07,-0.01505131697244444
2019-10-08,-0.007118799993032665
2019-10-10,0.00825342450311839
2019-10-11,-0.0071474381666245534
2019-10-14,0.00202342786539611
2019-10-15,0.002675213912710306
2019-10-16,-0.003436534864255103
2019-10-17,-0.0020319682649854176
2019-10-18,0.010955039097351293
2019-10-21,-0.00861285770900766
2019-10-22,-0.00958596626538033
2019-10-23,-0.007023211173626476
2019-10-24,-0.002271711891556061
2019-10-25,-0.007709937390083632
2019-10-28,-0.0007446932987147381
2019-10-29,0.004384001364191703
2019-10-30,0.002393241649335187
2019-10-31,0.0041994237342222185
2019-11-01,-0.0043753703985309755
2019-11-04,-0.004999338546745946
2019-11-05,-0.005841420032169475
2019-11-06,0.004054076702569853
2019-11-07,-0.0006331967185000398
2019-11-08,0.008206469567648256
2019-11-11,0.010994843982293223
2019-11-12,-0.009523762229006527
2019-11-13,0.009855070568390523
2019-11-14,-0.011008046115610792
2019-11-15,-0.009655824425671478
2019-11-18,0.0004048734595208936
2019-11-19,-0.0004735018351877951
2019-11-20,-0.002724472916707854
2019-11-21,-0.0009457545148668922
2019-11-22,-0.005544328382813268
2019-11-25,0.0017891850163438416
2019-11-26,0.00919492887690021
2019-11-27,-0.007362453811105674
2019-11-28,0.0012555608054258816
2019-11-29,0.008676452014396374
2019-12-02,-0.004048373454766274
2019-12-03,-0.0006702249949936956
2019-12-04,-0.0034722385940374467
2019-12-05,-0.002472401854559103
2019-12-06,3.3999755183922176e-05
2019-12-09,-0.0030373237402450126
2019-12-10,-0.003482575125080656
2019-12-11,-0.0010047587789667745
2019-12-12,-0.009173736889767525
2019-12-13,-0.008588500497776153
2019-12-16,0.0028987335049552865
2019-12-17,-0.012240859763787304
2019-12-18,0.0017917457987574048
2019-12-19,-0.0009668874490024182
2019-12-20,-0.0027443832292151082
2019-12-23,-0.0061691402683514696
2019-12-24,0.0014058729271706483
2019-12-26,0.006505543549299997
2019-12-27,-0.001029190746962172
2019-12-30,0.009211290019680352
