Date,SMB
2019-07-01,0.0
2019-07-02,0.0072930049817754306
2019-07-03,0.003281478925701631
2019-07-04,-0.010616250493282298
2019-07-05,0.004544016813258334
2019-07-08,-0.013049613940250504
2019-07-09,-0.006723433715636773
2019-07-10,0.006458652992520353
2019-07-11,-0.0003513072041181342
2019-07-12,-0.0018313100524272041
2019-07-15,-0.010670064251325773
2019-07-16,-0.0044430380074784726
2019-07-17,-0.0036219309382792275
2019-07-18,0.004556942568207711
2019-07-19,-0.005346173153684575
2019-07-22,-0.0018324105436844373
2019-07-23,-0.014678086971369408
2019-07-24,4.764879980245773e-05
2019-07-25,-0.011222706234299773
2019-07-26,-0.003265807161788592
2019-07-29,-0.021101573612843705
2019-07-30,0.010137051975249944
2019-07-31,0.012119469673550265
2019-08-01,-0.008377098285058615
2019-08-02,0.00900475614093832
2019-08-05,-0.029214468566291618
2019-08-06,-0.005344874465272653
2019-08-07,0.023839791648004094
2019-08-08,0.025750381083068152
2019-08-09,-0.003078829053209331
2019-08-12,0.007310667710764829
2019-08-13,0.01151950795639567
2019-08-14,0.0005670019555705785
2019-08-16,-0.009337946816480036
2019-08-19,0.003332473056929075
2019-08-20,0.00015936187364884447
2019-08-21,0.00400944576259743
2019-08-22,0.002766112696499512
2019-08-23,-0.005897643067707792
2019-08-26,-0.010109836091389934
2019-08-27,0.0006202543392661575
2019-08-28,-0.002120956787465378
2019-08-29,0.0012760908071351995
2019-08-30,-0.005790783985402337
2019-09-02,0.00493058212558517
2019-09-03,0.006070433906022243
2019-09-04,-0.007950029838503347
2019-09-05,-0.004798728959026555
2019-09-06,-0.0050406244637853925
2019-09-09,-0.011398221706723888
2019-09-10,0.002632550477065898
2019-09-11,0.002195230983143226
2019-09-16,0.008859419271953772
2019-09-17,0.0074283068212748216
2019-09-18,-0.0008617193024387237
2019-09-19,-0.005637724924235643
2019-09-20,-0.007960809589927287
2019-09-23,0.0025502096571092814
2019-09-24,-0.006770328857861885
2019-09-25,-0.006205796193280655
2019-09-26,-0.004262686401235949
2019-09-27,0.00806040670147401
2019-09-30,-0.017182669468713385
