,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,7350,7350,7170,7300,3476,-0.1367989056087551,,,,,,,
1,2017-01-03,7230,7270,7190,7200,2471,-1.36986301369863,,,,,,,
2,2017-01-04,7200,7200,7090,7170,4426,-0.4166666666666667,,,,,,,
3,2017-01-05,7170,7250,7130,7180,4697,0.1394700139470014,,,,,,,
4,2017-01-06,7180,7240,7110,7150,6361,-0.4178272980501393,,,,,,,
5,2017-01-09,7170,7230,7160,7160,2668,0.1398601398601398,,,,,,,
6,2017-01-10,7160,7230,7090,7130,6170,-0.4189944134078212,,,,,,,
7,2017-01-11,7130,7200,7110,7160,1944,0.4207573632538569,,,,,,,
8,2017-01-12,7250,7250,7070,7070,4968,-1.2569832402234635,,,,,,,
9,2017-01-13,7070,7140,7030,7040,4330,-0.4243281471004243,,,,,,,
10,2017-01-16,7050,7100,6960,6990,3775,-0.7102272727272727,,,,,,,
11,2017-01-17,6990,7050,6910,6910,3567,-1.144492131616595,,,,,,,
12,2017-01-18,6870,6940,6810,6880,6778,-0.4341534008683068,,,,,,,
13,2017-01-19,6900,6940,6870,6900,3753,0.2906976744186046,,,,,,,
14,2017-01-20,6870,6950,6870,6950,4436,0.7246376811594203,,25.071567472316886,,,,,
15,2017-01-23,6990,7000,6910,6940,2931,-0.1438848920863309,,24.385627980634663,,,,,
16,2017-01-24,6990,7000,6910,6930,2485,-0.1440922190201729,,23.687697989426585,,,,,
17,2017-01-25,6960,6980,6920,6960,637,0.4329004329004329,,30.14677301288216,,,,,
18,2017-01-26,6950,6990,6930,6930,1464,-0.4310344827586206,,27.62842053406125,,,,,
19,2017-01-31,6930,6980,6910,6940,1962,0.1443001443001443,7044.5,29.735472484840944,6798.534555272493,7044.5,7290.465444727507,6.983190992334644,0.2875717865251959
20,2017-02-01,6920,6950,6870,6950,5087,0.1440922190201729,7027.0,31.87156609909892,6807.901848478815,7027.0,7246.098151521185,6.235894450581618,0.32427966766174504
21,2017-02-02,6950,6950,6870,6870,1199,-1.1510791366906474,7010.5,25.25652655016407,6796.35285432675,7010.5,7224.64714567325,6.109325887547243,0.17195453491036045
22,2017-02-03,6870,6930,6800,6860,3983,-0.1455604075691412,6995.0,24.57004374006336,6784.429346774057,6995.0,7205.570653225943,6.020604809891145,0.1794425103123352
23,2017-02-06,6850,6890,6830,6890,3696,0.4373177842565597,6980.5,30.65911893517341,6783.373137294786,6980.5,7177.626862705214,5.647929595450586,0.270452391018532
24,2017-02-07,6890,6940,6830,6940,4088,0.7256894049346879,6970.0,39.43450417920549,6788.34097875415,6970.0,7151.65902124585,5.212597453252524,0.4174277176155234
25,2017-02-08,6940,6940,6750,6790,7543,-2.161383285302594,6951.5,27.990211540229797,6775.74164315743,6951.5,7127.25835684257,5.056703066750193,0.040562386616248634
26,2017-02-09,6790,6840,6780,6830,1379,0.5891016200294551,6936.5,33.52998213792123,6773.493865146123,6936.5,7099.506134853877,4.699953430516156,0.17332517854168591
27,2017-02-10,6830,6850,6770,6850,3347,0.2928257686676427,6921.0,36.17393088260332,6790.171868468588,6921.0,7051.828131531412,3.780613539413715,0.2286516318435954
28,2017-02-13,6850,6850,6800,6800,3372,-0.7299270072992701,6907.5,32.674765947776194,6785.536890823494,6907.5,7029.463109176506,3.531324188968683,0.05929296684120597
29,2017-02-14,6800,6950,6770,6880,4137,1.1764705882352942,6899.5,42.29312398676378,6793.391564897034,6899.5,7005.608435102966,3.0758297007889213,0.4081128659513377
30,2017-02-15,6890,6970,6830,6960,3174,1.162790697674419,6898.0,49.98769822280449,6796.29454291927,6898.0,6999.70545708073,2.94883899915136,0.8048017371908887
31,2017-02-16,6900,6970,6880,6910,1533,-0.7183908045977011,6898.0,45.87090512944566,6796.29454291927,6898.0,6999.70545708073,2.94883899915136,0.5589938846175914
32,2017-02-17,6900,6950,6800,6930,1606,0.2894356005788712,6900.5,47.72542333093393,6798.230747533776,6900.5,7002.769252466224,2.9641113677624613,0.6442271224664654
33,2017-02-20,6930,7150,6850,6880,5719,-0.7215007215007215,6899.5,43.69494811323678,6796.840368206386,6899.5,7002.159631793614,2.975857143086128,0.40502595976964595
34,2017-02-21,6950,6950,6860,6940,2954,0.872093023255814,6899.0,49.235264000468526,6797.23556613433,6899.0,7000.76443386567,2.9501212890468205,0.7014456251686142
35,2017-02-22,6960,6960,6910,6940,1510,0.0,6899.0,49.23526400046853,6797.23556613433,6899.0,7000.76443386567,2.9501212890468205,0.7014456251686142
36,2017-02-23,6970,6970,6850,6940,1970,0.0,6899.5,49.23526400046853,6797.035371956951,6899.5,7001.964628043049,2.9702044508456797,0.6976291759092933
37,2017-02-24,6940,7010,6850,7000,4810,0.8645533141210375,6901.5,54.79127928890359,6793.0057605215825,6901.5,7009.9942394784175,3.1440770695766864,0.9539411515004645
38,2017-02-27,6990,7020,6850,6890,3912,-1.5714285714285716,6899.5,45.05541682425369,6791.708534660669,6899.5,7007.291465339331,3.1246167211922864,0.45593343141734965
39,2017-02-28,6900,6950,6830,6840,7857,-0.7256894049346879,6894.5,41.45004547358506,6785.417462442423,6894.5,7003.582537557577,3.16433497882593,0.25018916308564354
40,2017-03-02,6840,6980,6820,6900,2386,0.8771929824561403,6892.0,46.93733618463588,6785.868006708626,6892.0,6998.131993291374,3.0798605133886787,0.5376889180722201
41,2017-03-03,6900,6900,6850,6880,3940,-0.2898550724637681,6892.5,45.40961991873448,6786.693572974038,6892.5,6998.306427025962,3.0701901204486606,0.44092986432226444
