날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,124000,126000,114500,115500,104643,-4.938271604938271
2020-11-03,115000,116500,110000,110500,93708,-4.329004329004329
2020-11-04,111500,114000,107500,110000,88714,-0.4524886877828055
2020-11-05,110500,114500,109000,113000,55608,2.727272727272727
2020-11-06,114000,114000,110000,111500,51145,-1.3274336283185841
2020-11-09,111000,112500,110000,110000,33308,-1.345291479820628
2020-11-10,111500,112000,109500,110000,39634,0.0
2020-11-11,110500,119000,110000,117500,114095,6.8181818181818175
2020-11-12,117000,117000,115000,116000,29295,-1.276595744680851
2020-11-13,114500,120500,114500,118000,72857,1.7241379310344827
2020-11-16,119000,123500,117500,122000,54253,3.389830508474576
2020-11-17,121000,123500,119500,120000,47742,-1.639344262295082
2020-11-18,120500,121000,118500,119500,19966,-0.4166666666666667
2020-11-19,119500,119500,117000,118500,30548,-0.8368200836820083
2020-11-20,118000,119500,117500,119000,13767,0.42194092827004215
2020-11-23,117500,121000,117500,119500,24748,0.42016806722689076
2020-11-24,120500,122500,118500,121500,43492,1.6736401673640167
2020-11-25,122000,122500,117000,118000,47955,-2.880658436213992
2020-11-26,118000,118500,115500,118000,16876,0.0
2020-11-27,118000,119000,116500,118000,15242,0.0
2020-11-30,118500,118500,116000,116000,23136,-1.694915254237288
