,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
616,1675.9,1696.32,1674.52,1695.86,4569971,349544713300,109257244314820,2023-07-11,1738.2344999999998,37.96234968455287,1643.4054499204015,1738.2344999999998,1833.0635500795981,10.91096167744897,0.2765742672502189
617,1701.06,1716.51,1687.27,1714.51,5226715,448072949500,110649397726600,2023-07-12,1732.857,42.91509059854725,1645.7702260099222,1732.857,1819.9437739900777,10.051236078923736,0.3946625350820186
618,1727.51,1739.0,1722.23,1724.14,6829580,635160007371,110992546184090,2023-07-13,1728.414,45.34158576984666,1649.4471567301896,1728.414,1807.3808432698104,9.137491743275673,0.47293800902363115
619,1732.37,1745.35,1723.79,1743.8,5071845,418484994920,112444836000270,2023-07-14,1725.2810000000002,50.013085767366086,1654.3894648494706,1725.2810000000002,1796.1725351505297,8.217969727891228,0.6306150301349586
620,1745.86,1752.74,1734.34,1744.86,4859694,418842156170,112665317141630,2023-07-17,1723.1235000000001,50.25992421309034,1657.5744916856197,1723.1235000000001,1788.6725083143806,7.608161378378328,0.6658034237203792
621,1744.65,1746.85,1724.46,1731.71,4421844,396892238100,112047231735870,2023-07-18,1720.1325000000002,47.14937560823825,1662.3419824819966,1720.1325000000002,1777.9230175180037,6.719309997108191,0.6001678172928034
622,1736.47,1736.5,1708.24,1710.36,4617515,368806382290,110419922570880,2023-07-19,1717.6650000000002,42.54548064455724,1662.6994258649233,1717.6650000000002,1772.630574135077,6.400034248247108,0.4335493159586727
623,1706.52,1729.6,1703.5,1711.09,3938414,333317085680,110501055563420,2023-07-20,1714.718,42.75131820034826,1665.253845463623,1714.718,1764.182154536377,5.769363188160036,0.46332697855644084
624,1705.9,1712.02,1691.66,1710.34,4597634,400286058470,110501044874990,2023-07-21,1712.6200000000001,42.582525011797046,1666.2470747094974,1712.6200000000001,1758.9929252905029,5.4154366164709895,0.475416689957371
625,1705.63,1705.63,1682.84,1692.54,5695569,426558517930,109309297748870,2023-07-24,1709.592,38.679268595139995,1666.3868120707884,1709.592,1752.7971879292118,5.054444326975285,0.30266258732702994
626,1693.96,1693.96,1667.51,1671.55,5942594,476350654970,107990984845380,2023-07-25,1706.2095000000002,34.64625996337333,1662.2204666053183,1706.2095000000002,1750.198533394682,5.156346087005362,0.10604385541930983
627,1670.3,1670.3,1612.84,1635.2,10430451,702216755280,105698000252710,2023-07-26,1701.6760000000002,29.005822991313135,1648.9124961739806,1701.6760000000002,1754.4395038260197,6.201357229698202,-0.12994300207199658
628,1641.29,1712.13,1640.7,1710.67,8660771,679745281690,110945745440110,2023-07-27,1702.2975,47.95179097774321,1649.4178302298662,1702.2975,1755.1771697701336,6.212741282899571,0.5791655851520554
629,1697.77,1706.52,1685.71,1702.14,5688228,440438473670,110452269336040,2023-07-28,1702.3395,46.44318632658395,1649.4617317131444,1702.3395,1755.2172682868556,6.212364606103025,0.49811357394172084
630,1716.04,1752.4,1705.13,1743.64,8277285,900600839320,113820927395060,2023-07-31,1703.2395000000001,54.02204801114411,1648.236027573267,1703.2395000000001,1758.2429724267333,6.458689154018938,0.8672540861289715
631,1760.71,1803.72,1756.39,1796.23,15485696,1384739069355,117333270352660,2023-08-01,1707.929,61.46412605810809,1639.6154938976306,1707.929,1776.2425061023696,7.9995721253482435,1.1462924027620445
632,1788.74,1789.77,1748.52,1761.09,7319394,646898741720,114922263549250,2023-08-02,1712.1,55.0520143212418,1641.536247832201,1712.1,1782.6637521677987,8.242947510986372,0.8471329010644375
633,1764.44,1766.22,1731.73,1741.47,6554448,596940470298,113589590186790,2023-08-03,1714.2825,51.80254531205058,1642.924770250529,1714.2825,1785.640229749471,8.325084080304267,0.690501436182543
634,1760.06,1783.92,1736.26,1754.32,8853420,1003074036580,114220375137820,2023-08-04,1718.0104999999999,53.728906656256086,1646.4662945113748,1718.0104999999999,1789.554705488625,8.328727384218553,0.753755700772811
635,1757.14,1818.12,1753.8,1799.94,11019245,1143703830308,117426875975090,2023-08-07,1724.773,59.86232637307966,1649.2116265079922,1724.773,1800.3343734920077,8.76189196978475,0.9973903763670381
636,1823.07,1825.76,1760.98,1762.73,8462768,948095108825,114569453343490,2023-08-08,1728.1165,53.619197426921936,1652.0523188698603,1728.1165,1804.1806811301399,8.803131169702944,0.7275282497341224
637,1763.49,1785.88,1761.36,1767.77,6318748,680272709600,115270072746030,2023-08-09,1730.7794999999999,54.3141985594201,1653.095228625424,1730.7794999999999,1808.4637713745758,8.976795874295476,0.7380822999654609
638,1753.46,1753.47,1730.32,1744.69,6853828,631338981995,113843679776670,2023-08-10,1731.807,50.576646630902616,1653.9577430735608,1731.807,1809.6562569264393,8.990523415881706,0.5827432432153679
639,1741.06,1760.81,1736.57,1739.18,5582010,497596636300,113204080917190,2023-08-11,1731.5760000000002,49.69740538494262,1653.8431293724545,1731.5760000000002,1809.308870627546,8.978279974721952,0.5489110973170804
640,1737.37,1742.13,1721.43,1725.13,4598423,344483448120,112286043149550,2023-08-14,1730.5895,47.43303062910325,1653.0554836007527,1730.5895,1808.1235163992474,8.960416828976175,0.46479287251232265
641,1714.88,1730.25,1710.89,1713.54,5649494,470147588920,111706229263360,2023-08-16,1729.681,45.58778218151874,1651.7957754962551,1729.681,1807.566224503745,9.005732791623991,0.39637957582555355
642,1706.44,1706.48,1684.07,1692.31,5903124,462457649530,110177785859940,2023-08-17,1728.7785,42.33868583336388,1649.6109037816057,1728.7785,1807.9460962183941,9.158790003276215,0.2696753359834446
643,1668.52,1689.11,1663.31,1673.14,5148277,435819622004,108675984475210,2023-08-18,1726.8809999999999,39.59454566200315,1644.3603468518413,1726.8809999999999,1809.4016531481584,9.557190466298321,0.17437848617416699
644,1677.89,1697.71,1677.14,1679.88,3992727,337377292200,109145255057580,2023-08-21,1725.3580000000002,41.04144466789882,1640.5790052902335,1725.3580000000002,1810.136994709767,9.827409118544292,0.23178497718868973
645,1690.55,1709.79,1682.16,1688.37,4302191,397634166930,110063166182730,2023-08-22,1725.1495,42.896915402153596,1640.028866432112,1725.1495,1810.270133567888,9.86820372007041,0.2839566127602506
646,1687.7,1691.89,1668.63,1672.64,4650915,410971373926,108908638300650,2023-08-23,1725.2040000000002,40.362427244829554,1640.219421304812,1725.2040000000002,1810.1885786951884,9.85211936619533,0.1907438925564962
647,1687.05,1720.14,1681.56,1702.33,6972140,913349370190,111380051541990,2023-08-24,1728.5605,46.756754782189645,1653.3154721310525,1728.5605,1803.8055278689476,8.706091325001069,0.3256994465754923
648,1675.88,1676.94,1658.15,1664.12,5496709,634505496930,108055469608800,2023-08-25,1726.2330000000002,40.707512156406885,1646.1914682555446,1726.2330000000002,1806.2745317444558,9.273549021998257,0.11199518146213641
649,1676.91,1680.59,1665.66,1680.2,3816217,311232709990,109078344384160,2023-08-28,1725.136,43.99151952861007,1643.2241812190775,1725.136,1807.0478187809224,9.496273775623768,0.22570502847590485
650,1683.41,1704.89,1682.38,1701.41,4142289,352427434964,110601310347210,2023-08-29,1723.0245,48.07665462691587,1640.9524746868726,1723.0245,1805.0965253131274,9.526507059316613,0.3683199304663517
651,1718.95,1722.86,1699.74,1701.47,4122926,308629286050,110607626888580,2023-08-30,1718.2865000000002,48.0881895332952,1643.0061372817017,1718.2865000000002,1793.5668627182986,8.762259695143786,0.3883075254105242
652,1703.58,1704.54,1683.14,1688.48,5846385,442607492370,109642477959600,2023-08-31,1714.6560000000002,45.72008421123897,1640.996863051496,1714.6560000000002,1788.3151369485045,8.591710167929227,0.3223166800182575
653,1683.33,1699.76,1678.56,1690.67,4094835,315969334590,109850585469390,2023-09-01,1712.116,46.20109593657783,1638.8280093330532,1712.116,1785.4039906669468,8.561101078074946,0.35368680594983115
654,1686.54,1693.5,1673.05,1688.84,3462742,289711499590,109574824432880,2023-09-04,1708.8419999999999,45.83557618390448,1637.5652703892888,1708.8419999999999,1780.118729610711,8.342108821144503,0.3596877262099146
655,1688.44,1694.05,1679.16,1684.82,2622385,197585815630,109389092587940,2023-09-05,1703.086,44.99346837826215,1644.7465775140142,1703.086,1761.4254224859858,6.851024843840626,0.3434506271947763
656,1679.47,1681.33,1662.17,1681.33,4041885,322177389360,109262406163340,2023-09-06,1699.016,44.23366369385155,1646.8584312683358,1699.016,1751.1735687316643,6.139738381706145,0.3304560543169721
657,1679.89,1695.01,1673.73,1681.18,4594689,434931071100,109391702330680,2023-09-07,1694.6865000000003,44.19911619628192,1652.6908362833947,1694.6865000000003,1736.6821637166058,4.956157226319507,0.3391917307088594
658,1681.76,1684.52,1664.04,1679.03,4427019,321575050634,109131668874120,2023-09-08,1691.4035,43.67260852871415,1655.7737566526478,1691.4035,1727.033243347352,4.213038857653084,0.3263599616846598
659,1672.47,1674.8,1661.56,1671.71,6511366,399234438760,108542180988720,2023-09-11,1688.03,41.844964454246416,1658.9610371702372,1688.03,1717.0989628297627,3.4441286979215735,0.2192882302754466
660,1675.78,1709.82,1674.15,1697.96,6967232,580431544740,110496083183300,2023-09-12,1686.6715,49.93610964958127,1662.5455494280927,1686.6715,1710.7974505719071,2.860776454918127,0.7339493311642754
661,1693.82,1695.6,1671.89,1687.96,7671105,508822915695,110067052688970,2023-09-13,1685.3925,47.23970409372718,1664.6207182998644,1685.3925,1706.1642817001355,2.464919204296392,0.5618025944299077
662,1692.1,1713.96,1684.84,1713.96,7299142,522803020962,111718683147420,2023-09-14,1686.475,54.16898288828089,1662.3828905033597,1686.475,1710.5671094966401,2.8570965471341356,1.0704149734964694
663,1712.45,1735.31,1710.45,1735.31,7655748,549092200860,113144216981080,2023-09-15,1689.5835,58.938012251589214,1658.2277086529755,1689.5835,1720.9392913470244,3.7116592754397137,1.229155572792444
664,1724.16,1734.51,1711.09,1711.17,4219027,347363160278,111322768954260,2023-09-18,1691.148,52.310054340670014,1658.7788970776426,1691.148,1723.5171029223573,3.8280627032474204,0.8092764116451767
665,1710.7,1711.02,1694.02,1699.05,4689174,283734147596,110472680683240,2023-09-19,1691.682,49.31169144972964,1659.161805289664,1691.682,1724.202194710336,3.844717235312074,0.6132834545676651
666,1697.36,1703.84,1683.23,1691.63,4919418,297945273330,109825027029230,2023-09-20,1692.6315,47.51602728823076,1661.3035914997797,1692.6315,1723.9594085002202,3.7016809034004443,0.4840158496378268
667,1684.59,1684.59,1648.54,1648.54,7224187,495545317104,106875908844690,2023-09-21,1689.9419999999998,38.70214041899444,1653.5757504821,1689.9419999999998,1726.3082495178996,4.303845873751865,-0.06923659366662634
668,1629.69,1649.79,1618.07,1637.28,5001446,339796080976,106111959197520,2023-09-22,1688.6,36.782099671684584,1646.9274387636403,1688.6,1730.2725612363595,4.935752840975906,-0.11575288964028105
669,1636.74,1651.52,1636.2,1642.29,5061800,347076669825,106285281293500,2023-09-25,1686.7044999999998,38.24999958460019,1640.4763494962417,1686.7044999999998,1732.932650503758,5.481475919908688,0.01961629963555229
670,1637.03,1638.6,1613.06,1624.43,5609492,373657536741,104870325392360,2023-09-26,1682.8555000000001,35.119371185366276,1629.844604714238,1682.8555000000001,1735.8663952857623,6.300112551049358,-0.05107067787715807
