,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,1955.9,1969.4,1950.54,1963.37,23764345,1567516750046,1014840803351530,2017-01-02,,,,,,,
1,1972.59,1984.29,1966.4,1984.2,43122467,2497616429002,1025119828030960,2017-01-03,,,,,,,
2,1985.82,1986.14,1980.44,1985.21,44521485,2555875048847,1025399714817710,2017-01-04,,,,,,,
3,1983.07,1983.58,1972.43,1975.0,58565676,2914340080414,1021505169903840,2017-01-05,,,,,,,
4,1983.34,1987.69,1980.39,1984.62,40404108,2225396316344,1025552059436000,2017-01-06,,,,,,,
5,1989.63,1996.82,1987.16,1990.87,43045488,2529261605843,1027334610186060,2017-01-09,,,,,,,
6,1986.69,1992.03,1984.78,1991.28,43134145,2273756027850,1026310698819290,2017-01-10,,,,,,,
7,1995.47,2031.72,1995.18,2025.85,54406589,3136226138173,1043539604039130,2017-01-11,,,,,,,
8,2028.25,2040.11,2024.9,2040.11,45296158,2790295510555,1050535404547930,2017-01-12,,,,,,,
9,2027.19,2029.11,2021.03,2022.45,40190902,2631877364988,1043317305638160,2017-01-13,,,,,,,
10,2020.22,2027.39,2002.92,2008.95,42981543,2647711696799,1036613774845330,2017-01-16,,,,,,,
11,2012.77,2028.05,2010.23,2019.25,43981643,2338527693019,1042486904137650,2017-01-17,,,,,,,
12,2021.39,2023.86,2003.85,2016.21,38277698,2301639265395,1042533672330110,2017-01-18,,,,,,,
13,2034.24,2039.29,2012.09,2022.87,41119512,2662837211479,1045326968221070,2017-01-19,,,,,,,
14,2012.77,2019.45,2010.87,2013.44,38767537,2357143699456,1044233311002520,2017-01-20,,60.94073393592983,,,,,
15,2015.37,2023.62,2005.8,2019.11,37349982,2230038929106,1046047731774300,2017-01-23,,63.20274395670941,,,,,
16,2024.49,2028.04,2012.89,2021.11,39241405,2441861185518,1046950651497210,2017-01-24,,63.9948203114958,,,,,
17,2031.43,2033.96,2022.66,2030.33,45812393,2929513694127,1049872767311170,2017-01-25,,67.4710413476494,,,,,
18,2037.79,2054.35,2033.74,2049.35,51559322,3201668602450,1058685593056970,2017-01-26,,73.21594776852486,,,,,
19,2042.52,2045.77,2029.75,2029.75,51932508,3271151435202,1048692596520120,2017-01-31,2009.6665,61.21764864447226,1964.474440841338,2009.6665,2054.858559158662,4.4974685261123675,0.7222016475227433
20,2038.09,2043.77,2036.25,2040.04,46126875,2937250767816,1054179101264620,2017-02-01,2013.5,64.50624055867006,1971.7941725894327,2013.5,2055.205827410567,4.1426200556808705,0.8181809551304517
21,2041.47,2053.81,2028.68,2032.33,53833415,3449607224966,1049736398092140,2017-02-02,2015.9064999999998,60.375211945990934,1975.7141269548558,2015.9064999999998,2056.098873045144,3.987523532975772,0.7043111510429242
22,2037.02,2040.4,2024.42,2035.9,50281556,3167967030188,1051464645272760,2017-02-03,2018.441,61.60143639607871,1979.9543130030654,2018.441,2056.927686996935,3.8135062651754237,0.7268186918945565
23,2049.55,2052.31,2034.81,2040.43,51506333,2618462949007,1053772093818530,2017-02-06,2021.7125,63.1593555165498,1987.6876068333781,2021.7125,2055.737393166622,3.3659477464399066,0.7750559701736498
24,2040.66,2041.14,2032.2,2034.48,50952170,2870285232284,1051026721606950,2017-02-07,2024.2055,59.73139334017098,1994.3682035574598,2024.2055,2054.0427964425403,2.9480501305366738,0.6721754519513238
25,2030.77,2030.77,2009.63,2024.29,47789172,3142314594909,1045586436301430,2017-02-08,2025.8764999999999,54.29626061511723,2000.2475005852739,2025.8764999999999,2051.505499414726,2.5301640464979944,0.4690487331493653
26,2026.5,2033.45,2020.51,2023.7,54281473,3085034874682,1045478195160010,2017-02-09,2027.4975,53.98993534384135,2007.3009925048902,2027.4975,2047.6940074951096,1.9922596693815602,0.4059862206146431
27,2033.64,2038.67,2028.54,2029.76,58404528,3271075017124,1049709916168360,2017-02-10,2027.693,56.69253059422642,2007.4883727082129,2027.693,2047.897627291787,1.9928684758281574,0.5511516488314588
28,2027.47,2029.55,2023.22,2029.38,46418584,2612026611756,1050250537200060,2017-02-13,2027.1564999999998,56.46853969243514,2007.744945425468,2027.1564999999998,2046.5680545745317,1.9151510576052635,0.5572725896698024
29,2028.56,2034.04,2014.71,2021.06,49492843,2976240378112,1046831207386980,2017-02-14,2027.087,51.65624939062818,2007.5987377891197,2027.087,2046.5752622108803,1.9227849826751682,0.3453684598764488
30,2018.61,2032.41,2014.2,2026.99,54691459,3122036488548,1050102775657460,2017-02-15,2027.9890000000003,54.62438562219813,2010.3609066260694,2027.9890000000003,2045.617093373931,1.7384801765621827,0.4716645476396893
31,2032.46,2038.6,2025.08,2029.88,48926299,2831906650702,1050476184063160,2017-02-16,2028.5205,56.04089724301845,2011.3431643800611,2028.5205,2045.697835619939,1.6935826500091034,0.5395724933738256
32,2019.23,2030.19,2019.23,2029.1,45265320,3435698141411,1049153332591200,2017-02-17,2029.1649999999997,55.536977576817556,2012.9428910125707,2029.1649999999997,2045.3871089874287,1.5988950122270995,0.4979965613580146
33,2033.84,2039.0,2028.14,2037.93,37587005,2175257397802,1052681060300480,2017-02-20,2029.9180000000001,59.929662125172875,2013.537266683081,2029.9180000000001,2046.2987333169192,1.6139305446741272,0.7445555960466261
34,2039.0,2063.98,2037.57,2055.61,43313872,2576606115664,1061663760729350,2017-02-21,2032.0265,66.9666913027591,2013.908657661575,2032.0265,2050.144342338425,1.7832289429714532,1.1508363291688308
35,2059.44,2063.64,2054.76,2061.83,48147203,2904946894770,1064119971069740,2017-02-22,2034.1625,69.0274899350062,2012.848449352598,2034.1625,2055.476550647402,2.0956094360604847,1.1490436861979716
36,2059.42,2063.89,2056.56,2062.19,49235287,3171211228450,1064574086533800,2017-02-23,2036.2164999999998,69.14745953521665,2012.5427235585441,2036.2164999999998,2059.890276441455,2.3252710545716058,1.04857111758726
37,2059.83,2061.04,2036.22,2040.85,55381900,3478761164941,1056100849052880,2017-02-24,2036.7425000000003,55.43904706983763,2013.147910048064,2036.7425000000003,2060.337089951937,2.3168947426526842,0.5870432588226099
38,2039.99,2041.93,2027.2,2028.83,48308014,2833137253220,1050731431887800,2017-02-27,2035.7164999999998,49.48785092043552,2012.624819874898,2035.7164999999998,2058.8081801251014,2.2686538253338986,0.350887853055917
39,2030.99,2042.35,2029.9,2038.5,64725896,3567534841637,1054625240822780,2017-02-28,2036.1539999999998,53.78588485327958,2013.1999194041664,2036.1539999999998,2059.108080595833,2.2546507381890937,0.5511020249799523
40,2054.6,2064.79,2050.42,2061.38,71255220,4553308912545,1063278725638700,2017-03-02,2037.221,62.02040898665498,2011.792947066281,2037.221,2062.6490529337193,2.4963470270254615,0.9750462031633506
